user_id, server_time, user_time, action_id, chat_version, category, action, label, value
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786789826,1513786785532,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786790032,1513786785596,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012ba9-92110778,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786791351,1513786790354,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,001 - Escrever: Texto ou HTML,,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786791446,1513786790360,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510241967161-cxrd-vyun-9z2l,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786797790,1513786796579,1510241967161-cxrd-vyun-9z2l,155,EKPT-Natal-Prendas-B V.155,002 - Perguntar: Lista de Opgues,M,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786797851,1513786796581,1510241967161-cxrd-vyun-9z2l,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681313863-ry1n-p8vl-lxn0,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786798611,1513786796591,1510681313863-ry1n-p8vl-lxn0,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d30-63795036,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786810556,1513786809002,action-5a0471c7012d30-63795036,155,EKPT-Natal-Prendas-B V.155,004 - Perguntar: Texto,,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786810608,1513786809005,action-5a0471c7012d30-63795036,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d41-53079241,
ff73de7e-5170-413a-a2af-8da08127db4c,1513786811064,1513786810765,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
ff73de7e-5170-413a-a2af-8da08127db4c,1513786811800,1513786811784,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012ba9-92110778,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786817224,1513786816180,action-5a0471c7012d41-53079241,155,EKPT-Natal-Prendas-B V.155,005 - Perguntar: Texto,,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786817254,1513786816183,action-5a0471c7012d41-53079241,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d59-84974503,
ff73de7e-5170-413a-a2af-8da08127db4c,1513786820835,1513786820810,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,001 - Escrever: Texto ou HTML,,
ff73de7e-5170-413a-a2af-8da08127db4c,1513786820836,1513786820817,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510241967161-cxrd-vyun-9z2l,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786821630,1513786820596,action-5a0471c7012d59-84974503,155,EKPT-Natal-Prendas-B V.155,006 - Escrever: Texto ou HTML,,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786821683,1513786820599,action-5a0471c7012d59-84974503,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681409520-1prt-8rz8-yjrj,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786822417,1513786820610,1510681409520-1prt-8rz8-yjrj,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510740017880-2t3a-kyrs-6rr6,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786845952,1513786844642,1510740017880-2t3a-kyrs-6rr6,155,EKPT-Natal-Prendas-B V.155,008 - Perguntar: Lista de Cartues,Homem,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786846069,1513786844644,1510740017880-2t3a-kyrs-6rr6,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681460660-av5f-hbky-tb8a,
aa6c85b1-cc91-474c-9caa-46e81c950a2f,1513786846725,1513786844651,1510681460660-av5f-hbky-tb8a,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510242259889-7b7b-150i-90he,
ea38cfcc-87f9-47ef-82d3-ffb888b44caa,1513786874715,1513786874202,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
f7c7bb4f-3e90-49a9-bdf9-0d357afe7e8b,1513786921271,1513786918055,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
f7c7bb4f-3e90-49a9-bdf9-0d357afe7e8b,1513786921722,1513786918889,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012ba9-92110778,
feafbdc5-f76d-4b14-b36a-ee7ea73d2bfa,1513787119679,1513787118683,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
feafbdc5-f76d-4b14-b36a-ee7ea73d2bfa,1513787119680,1513787118798,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012ba9-92110778,
fe1dce33-5a9f-4753-8b1a-fc7decc08c25,1513787149785,1513787148541,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
fe1dce33-5a9f-4753-8b1a-fc7decc08c25,1513787150606,1513787149614,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012ba9-92110778,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787151588,1513787151257,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
7ed14fa5-ff51-47e1-b1f4-53d034de284e,1513787152114,1513787152419,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
7ed14fa5-ff51-47e1-b1f4-53d034de284e,1513787152114,1513787152698,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012ba9-92110778,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787152330,1513787152264,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012ba9-92110778,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787155065,1513787154998,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,001 - Escrever: Texto ou HTML,,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787155066,1513787154999,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510241967161-cxrd-vyun-9z2l,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787158281,1513787157006,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787159009,1513787158029,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012ba9-92110778,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787160228,1513787160162,1510241967161-cxrd-vyun-9z2l,155,EKPT-Natal-Prendas-B V.155,002 - Perguntar: Lista de Opgues,F,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787160228,1513787160163,1510241967161-cxrd-vyun-9z2l,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681313863-ry1n-p8vl-lxn0,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787160231,1513787160166,1510681313863-ry1n-p8vl-lxn0,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d30-63795036,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787161554,1513787160567,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,001 - Escrever: Texto ou HTML,,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787161564,1513787160572,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510241967161-cxrd-vyun-9z2l,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787167686,1513787167620,action-5a0471c7012d30-63795036,155,EKPT-Natal-Prendas-B V.155,004 - Perguntar: Texto,,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787167686,1513787167620,action-5a0471c7012d30-63795036,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d41-53079241,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787172823,1513787172757,action-5a0471c7012d41-53079241,155,EKPT-Natal-Prendas-B V.155,005 - Perguntar: Texto,,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787172823,1513787172757,action-5a0471c7012d41-53079241,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d59-84974503,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787176976,1513787176910,action-5a0471c7012d59-84974503,155,EKPT-Natal-Prendas-B V.155,006 - Escrever: Texto ou HTML,,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787176976,1513787176911,action-5a0471c7012d59-84974503,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681409520-1prt-8rz8-yjrj,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787176978,1513787176913,1510681409520-1prt-8rz8-yjrj,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510740017880-2t3a-kyrs-6rr6,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787182872,1513787181795,1510241967161-cxrd-vyun-9z2l,155,EKPT-Natal-Prendas-B V.155,002 - Perguntar: Lista de Opgues,F,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787182877,1513787181799,1510241967161-cxrd-vyun-9z2l,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681313863-ry1n-p8vl-lxn0,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787182883,1513787181819,1510681313863-ry1n-p8vl-lxn0,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d30-63795036,
0dea63db-d82b-442e-af78-738fe29395a8,1513787188047,1513787125178,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787189463,1513787189397,1510740017880-2t3a-kyrs-6rr6,155,EKPT-Natal-Prendas-B V.155,008 - Perguntar: Lista de Cartues,Homem,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787189463,1513787189398,1510740017880-2t3a-kyrs-6rr6,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681460660-av5f-hbky-tb8a,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787189465,1513787189401,1510681460660-av5f-hbky-tb8a,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510242259889-7b7b-150i-90he,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787191489,1513787190501,action-5a0471c7012d30-63795036,155,EKPT-Natal-Prendas-B V.155,004 - Perguntar: Texto,,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787191491,1513787190505,action-5a0471c7012d30-63795036,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d41-53079241,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787202384,1513787202319,1510242259889-7b7b-150i-90he,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510242259889-7b7b-150i-90he,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787206889,1513787205908,action-5a0471c7012d41-53079241,155,EKPT-Natal-Prendas-B V.155,005 - Perguntar: Texto,,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787206900,1513787205910,action-5a0471c7012d41-53079241,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d59-84974503,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787208315,1513787208250,1510242259889-7b7b-150i-90he,155,EKPT-Natal-Prendas-B V.155,010 - Perguntar: Texto,,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787208316,1513787208251,1510242259889-7b7b-150i-90he,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681687067-rcir-epfy-azjl,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787208318,1513787208254,1510681687067-rcir-epfy-azjl,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510827159922-ou8q-nbqm-d75s,
ceb7c11b-2ce1-4aa5-916c-cee682ea7011,1513787211335,1513787213815,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
ceb7c11b-2ce1-4aa5-916c-cee682ea7011,1513787211335,1513787213963,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012ba9-92110778,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787211875,1513787210889,action-5a0471c7012d59-84974503,155,EKPT-Natal-Prendas-B V.155,006 - Escrever: Texto ou HTML,,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787211877,1513787210893,action-5a0471c7012d59-84974503,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681409520-1prt-8rz8-yjrj,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787211920,1513787210933,1510681409520-1prt-8rz8-yjrj,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510740017880-2t3a-kyrs-6rr6,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787215724,1513787215659,1510827159922-ou8q-nbqm-d75s,155,EKPT-Natal-Prendas-B V.155,012 - Perguntar: Lista de Opgues,Aceito,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787215724,1513787215659,1510827159922-ou8q-nbqm-d75s,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510827998938-1xav-e8v3-wmns,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787215728,1513787215663,1510827998938-1xav-e8v3-wmns,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510828223461-se1c-pyci-wu5a,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787215729,1513787215663,1510827998938-1xav-e8v3-wmns,155,EKPT-Natal-Prendas-B V.155,013 - Navegagco: Mover para Agco,019 - Google Analytics: Disparar Evento,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787215730,1513787215666,1510828223461-se1c-pyci-wu5a,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d86-08293428,
ceb7c11b-2ce1-4aa5-916c-cee682ea7011,1513787215847,1513787218955,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,001 - Escrever: Texto ou HTML,,
ceb7c11b-2ce1-4aa5-916c-cee682ea7011,1513787215849,1513787218978,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510241967161-cxrd-vyun-9z2l,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787227847,1513787227783,action-5a0471c7012d86-08293428,155,EKPT-Natal-Prendas-B V.155,020 - Perguntar: Data/Hora,,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787227848,1513787227784,action-5a0471c7012d86-08293428,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681695585-4h8w-wni0-ko59,
255b85bb-3900-4f17-b8d4-c8f0cee62a1e,1513787227851,1513787227786,1510681695585-4h8w-wni0-ko59,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012e05-28440830,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787239135,1513787238153,1510740017880-2t3a-kyrs-6rr6,155,EKPT-Natal-Prendas-B V.155,008 - Perguntar: Lista de Cartues,"Mulher,Homem,Jovem (Rapariga),Jovem (Rapaz)",
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787239143,1513787238157,1510740017880-2t3a-kyrs-6rr6,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681460660-av5f-hbky-tb8a,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787239164,1513787238173,1510681460660-av5f-hbky-tb8a,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510242259889-7b7b-150i-90he,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787250819,1513787249825,1510242259889-7b7b-150i-90he,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510242259889-7b7b-150i-90he,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787261235,1513787260235,1510242259889-7b7b-150i-90he,155,EKPT-Natal-Prendas-B V.155,010 - Perguntar: Texto,,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787261235,1513787260245,1510242259889-7b7b-150i-90he,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681687067-rcir-epfy-azjl,
d0f19680-8e22-4c9a-b82f-de41ce224cfb,1513787261270,1513787260288,1510681687067-rcir-epfy-azjl,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510827159922-ou8q-nbqm-d75s,
4db42ee7-4f81-431a-b5d5-a701cdfbef9b,1513787267880,1513787267197,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012ba9-92110778,
4db42ee7-4f81-431a-b5d5-a701cdfbef9b,1513787267880,1513787267102,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
4db42ee7-4f81-431a-b5d5-a701cdfbef9b,1513787270812,1513787270368,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,001 - Escrever: Texto ou HTML,,
4db42ee7-4f81-431a-b5d5-a701cdfbef9b,1513787270822,1513787270379,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510241967161-cxrd-vyun-9z2l,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787299052,1513787297613,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,000 - CHAT_START,,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787299060,1513787297824,prof_5a3a8d2d2509b3eba4eb219f61fa019f7702cc312873e135f47cb,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012ba9-92110778,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787303851,1513787302863,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,001 - Escrever: Texto ou HTML,,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787303860,1513787302874,action-5a0471c7012ba9-92110778,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510241967161-cxrd-vyun-9z2l,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787308262,1513787307284,1510241967161-cxrd-vyun-9z2l,155,EKPT-Natal-Prendas-B V.155,002 - Perguntar: Lista de Opgues,F,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787308270,1513787307290,1510241967161-cxrd-vyun-9z2l,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681313863-ry1n-p8vl-lxn0,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787308301,1513787307325,1510681313863-ry1n-p8vl-lxn0,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d30-63795036,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787315761,1513787314023,action-5a0471c7012d30-63795036,155,EKPT-Natal-Prendas-B V.155,004 - Perguntar: Texto,,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787315775,1513787314027,action-5a0471c7012d30-63795036,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d41-53079241,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787321064,1513787319988,action-5a0471c7012d41-53079241,155,EKPT-Natal-Prendas-B V.155,005 - Perguntar: Texto,,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787321083,1513787319991,action-5a0471c7012d41-53079241,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,action-5a0471c7012d59-84974503,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787328308,1513787325484,action-5a0471c7012d59-84974503,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681409520-1prt-8rz8-yjrj,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787328309,1513787325477,action-5a0471c7012d59-84974503,155,EKPT-Natal-Prendas-B V.155,006 - Escrever: Texto ou HTML,,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787328334,1513787325522,1510681409520-1prt-8rz8-yjrj,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510740017880-2t3a-kyrs-6rr6,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787350969,1513787349315,1510740017880-2t3a-kyrs-6rr6,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510681460660-av5f-hbky-tb8a,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787350970,1513787349310,1510740017880-2t3a-kyrs-6rr6,155,EKPT-Natal-Prendas-B V.155,008 - Perguntar: Lista de Cartues,Crianga (Menino),
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787350980,1513787349349,1510681460660-av5f-hbky-tb8a,155,EKPT-Natal-Prendas-B V.155,CHAT_TRANSITION,1510242259889-7b7b-150i-90he,
3ff74ea7-965f-41ac-aa96-d5cc14dd91f0,1513787361385,1513787359558,1510242259889-7b7b-150i-90he,155,EKPT-Natal-Prendas-B V.155,010 - Perguntar: Texto,,
