user_id, server_time, user_time, action_id, chat_version, category, action, label, value
f0cd1817-ea60-49a9-a1d9-3870f333c8bb,1515924655747,1515924654480,action-5a145e0bdb7916-81830554,280,EKPT-Cridito Consolidado-100 Criditos V.280,023 - Escrever: Texto ou HTML,,
f0cd1817-ea60-49a9-a1d9-3870f333c8bb,1515924655754,1515924654483,action-5a145e0bdb7916-81830554,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7926-28839365,
1446b135-9cd3-4706-90a6-c6df6aa525e3,1515924903072,1515924906341,prof_5a53907ce01de12673cffb800c99fe109997c59cdea854ec350e3,280,EKPT-Cridito Consolidado-100 Criditos V.280,000 - CHAT_START,,
591b473e-2876-4412-8fbc-70470f00635c,1515925193355,1515925193054,prof_5a53907ce01de12673cffb800c99fe109997c59cdea854ec350e3,280,EKPT-Cridito Consolidado-100 Criditos V.280,000 - CHAT_START,,
591b473e-2876-4412-8fbc-70470f00635c,1515925194090,1515925194084,prof_5a53907ce01de12673cffb800c99fe109997c59cdea854ec350e3,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7670-00175446,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927179188,1515927157164,prof_5a53907ce01de12673cffb800c99fe109997c59cdea854ec350e3,280,EKPT-Cridito Consolidado-100 Criditos V.280,000 - CHAT_START,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927179949,1515927158186,prof_5a53907ce01de12673cffb800c99fe109997c59cdea854ec350e3,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb7670-00175446,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927184703,1515927162976,action-5a145e0bdb7670-00175446,280,EKPT-Cridito Consolidado-100 Criditos V.280,001 - Escrever: Texto ou HTML,,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927184715,1515927162979,action-5a145e0bdb7670-00175446,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,1511284368125-sb0j-qhth-e3dm,
9e0ea755-40f0-46f1-a390-a4c6628b6bce,1515927189482,1515927167734,1511284368125-sb0j-qhth-e3dm,280,EKPT-Cridito Consolidado-100 Criditos V.280,CHAT_TRANSITION,action-5a145e0bdb76e3-19060063,
