,Pattern,Relative SUP,global_interest_11,global_criterion_11,global_interest_24,global_criterion_24,global_interest_28,global_criterion_28,global_interest_32,global_criterion_32
1503,"[3, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2596,"[5, 6, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
1504,"[3, 8, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
111,"[1, 5, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
3714,"[7, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
144,"[1, 6, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
145,"[1, 6, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
112,"[1, 5, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
3156,"[6, 7, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
778,"[2, 5, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
777,"[2, 5, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
1534,"[3, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
811,"[2, 6, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
843,"[2, 7, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
842,"[2, 7, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2629,"[5, 7, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2098,"[4, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2099,"[4, 8, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2628,"[5, 7, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
4179,"[8, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2068,"[4, 7, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
42,"[1, 3, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2002,"[4, 5, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
1408,"[3, 5, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
1407,"[3, 5, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
3683,"[7, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
3684,"[7, 8, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2659,"[5, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2660,"[5, 8, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
708,"[2, 3, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
3218,"[6, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
207,"[1, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
1374,"[3, 4, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
1373,"[3, 4, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
208,"[1, 8, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
904,"[2, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
709,"[2, 3, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
7,"[1, 2, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
6,"[1, 2, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2036,"[4, 6, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2035,"[4, 6, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
743,"[2, 4, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2003,"[4, 5, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
43,"[1, 3, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
1473,"[3, 7, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
3188,"[6, 8, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
873,"[2, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2690,"[5, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
874,"[2, 8, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2067,"[4, 7, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
1441,"[3, 6, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
1440,"[3, 6, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
1472,"[3, 7, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
744,"[2, 4, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
2597,"[5, 6, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
238,"[1, 9]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
3187,"[6, 8]",0.5495934959349593,0.3837783229903306,0.21092207019631176,0.24652426997642768,0.13548813536915863,0.22653581565401454,0.12450261087976733,0.2065473613316015,0.11351708639037611
143,"[1, 6, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
175,"[1, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
1471,"[3, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
76,"[1, 4, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
5,"[1, 2, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
2595,"[5, 6, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
1372,"[3, 4, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
2034,"[4, 6, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
2066,"[4, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
41,"[1, 3, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
110,"[1, 5, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
776,"[2, 5, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
1406,"[3, 5, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
3155,"[6, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
1439,"[3, 6, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
2627,"[5, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
707,"[2, 3, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
841,"[2, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
742,"[2, 4, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
2001,"[4, 5, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
809,"[2, 6, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
142,"[1, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
2594,"[5, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
2000,"[4, 5, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
109,"[1, 5, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
808,"[2, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
2033,"[4, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
4,"[1, 2, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
1371,"[3, 4, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
1405,"[3, 5, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
741,"[2, 4, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
40,"[1, 3, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
1438,"[3, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
706,"[2, 3, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
775,"[2, 5, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
75,"[1, 4, 6]",0.5658536585365853,0.35692221678663777,0.2019657421817072,0.22927295175530554,0.12973493855422166,0.21068325296433477,0.11921588948225771,0.19209355417336405,0.10869684041029379
2632,"[5, 7, 12]",0.3544715447154472,0.5317073170731708,0.1884751140194329,0.5485020603630695,0.1944283726165027,0.504399153580577,0.1787951471228712,0.45573003675242235,0.16154333010085867
