,Pattern,Relative SUP,local_dropout_interest,local_dropout_criterion
2492,"[3, 6]",0.587248322147651,0.12393692564745198,0.07278175163860436
2539,"[3, 7]",0.5855704697986577,0.12335976641699761,0.07223583637505397
2767,"[3, 12, 20]",0.448993288590604,0.16057369587516673,0.07209651177213862
2396,"[3, 4, 5]",0.6110738255033556,0.11692170168616339,0.07144779153372602
2585,"[3, 8]",0.5832214765100671,-0.12191325311745033,0.07110242748930491
2885,"[3, 15, 21]",0.448993288590604,0.15544497766588872,0.06979375171710037
3060,"[3, 20, 21]",0.448993288590604,0.15544497766588872,0.06979375171710037
2507,"[3, 6, 21]",0.448993288590604,0.15449259671350773,0.06936613906129978
2416,"[3, 4, 31]",0.36476510067114093,0.19002248623980778,0.06931357132304397
2459,"[3, 5, 20]",0.448993288590604,0.15415747404388697,0.06921567123178549
2553,"[3, 7, 21]",0.448993288590604,0.15410782389320482,0.06919337864735169
2404,"[3, 4, 13]",0.5332214765100671,0.12907912158295287,0.06882775979708461
3063,"[3, 20, 29]",0.36845637583892615,0.18415460326590613,0.06785293771341104
2888,"[3, 15, 29]",0.36845637583892615,0.18415460326590613,0.06785293771341104
2399,"[3, 4, 8]",0.5832214765100671,-0.11620977846364175,0.06777603858047293
2510,"[3, 6, 29]",0.36845637583892615,0.18320222231352518,0.06750202687927874
2556,"[3, 7, 29]",0.36845637583892615,0.18281744949322226,0.0673602548803886
2846,"[3, 14, 20]",0.448993288590604,0.14990899084374099,0.06730813078823
12455,"[14, 22, 31]",0.36476510067114093,-0.18444552611879272,0.06727929090306298
2403,"[3, 4, 12]",0.5439597315436242,0.12333792351744313,0.06709086376569642
2630,"[3, 9]",0.5791946308724832,-0.11551613438772676,0.06690632481651557
2768,"[3, 12, 21]",0.448993288590604,0.1488646774396909,0.06683924107862631
3156,"[3, 28, 29]",0.36845637583892615,0.18084832133022835,0.0666347170538895
2800,"[3, 13]",0.5332214765100671,0.12410684383499129,0.06617643451469837
3221,"[3, 31, 37]",0.2912751677852349,0.22687423401995838,0.06608283058031002
3127,"[3, 22, 31]",0.36476510067114093,0.18026626272869584,0.06575484147184307
2406,"[3, 4, 15]",0.5043624161073825,0.12991822374364098,0.06552586922372228
2771,"[3, 12, 29]",0.36845637583892615,0.1775743030397083,0.06542838414013413
2444,"[3, 5]",0.6110738255033556,0.10587071398980705,0.06469482220652302
2717,"[3, 11]",0.5533557046979866,-0.11687550314030479,0.06467372640213509
2674,"[3, 10]",0.5677852348993289,-0.11265864128406124,0.06396591310490994
2879,"[3, 15]",0.5043624161073825,0.1253654970760234,0.06322964500176616
2759,"[3, 12]",0.5439597315436242,0.11549504673672667,0.06282465461752818
2400,"[3, 4, 9]",0.5791946308724832,-0.10768028682401032,0.06236784397927578
2847,"[3, 14, 21]",0.448993288590604,0.13819997240826515,0.062050860094717705
1228,"[2, 3, 8]",0.5828859060402685,-0.10627623280391527,0.06194691824845665
3222,"[3, 31, 38]",0.276510067114094,0.2240220126428388,0.06194434175090577
2850,"[3, 14, 29]",0.36845637583892615,0.1669095980082826,0.06149890557486385
7135,"[7, 22, 31]",0.36476510067114093,-0.16853767463385302,0.06147666185469739
6203,"[6, 22, 31]",0.36476510067114093,-0.16815290181355014,0.06133631015816409
13055,"[15, 22, 31]",0.36476510067114093,-0.16720052086116918,0.060988914824191574
3062,"[3, 20, 28]",0.37214765100671143,0.16384771416568678,0.06097554194957941
2887,"[3, 15, 28]",0.37214765100671143,0.16384771416568678,0.06097554194957941
2810,"[3, 13, 28]",0.37214765100671143,0.16300861200499867,0.06066327205152468
2509,"[3, 6, 28]",0.37214765100671143,0.1628953332133058,0.060621115615287297
2402,"[3, 4, 11]",0.5533557046979866,-0.10949277849411435,0.06058845360295119
2555,"[3, 7, 28]",0.37214765100671143,0.16251056039300288,0.06047792331404034
2405,"[3, 4, 14]",0.5318791946308725,0.11267321848601741,0.05992854070481128
3192,"[3, 29, 36]",0.32583892617449667,0.1831247371485014,0.05966916770845465
53,"[1, 3, 5]",0.610738255033557,-0.09657352010815984,0.058981143153305673
2401,"[3, 4, 10]",0.5677852348993289,-0.10387029601912294,0.058976020424280545
16363,"[22, 31]",0.36476510067114093,0.16064438754750354,0.05859746619601891
2770,"[3, 12, 28]",0.37214765100671143,0.15726741393948895,0.05852669867748096
2411,"[3, 4, 20]",0.448993288590604,0.12991822374364098,0.058332410526507256
3223,"[3, 31, 39]",0.2543624161073825,0.22637875112171782,0.05758224609069198
3094,"[3, 21, 28]",0.37214765100671143,0.15213869573021094,0.0566180582432228
1229,"[2, 3, 9]",0.5788590604026845,-0.09774674116428383,0.05658158674778175
70,"[1, 3, 22]",0.43288590604026844,-0.1305689939195178,0.05652147723361676
3059,"[3, 20]",0.448993288590604,0.1253654970760234,0.056288266807959494
2462,"[3, 5, 28]",0.37214765100671143,0.1508511921082092,0.05613891679463221
3028,"[3, 19, 22]",0.4332214765100671,-0.12907756960930153,0.05591917529047257
3025,"[3, 19]",0.45,-0.12424692884336119,0.05591111797951254
2990,"[3, 18]",0.45167785234899327,-0.12350814194972325,0.055785892303465597
3233,"[3, 31, 78]",0.24630872483221478,0.22634999338408904,0.05575197823621522
3234,"[3, 31, 79]",0.24563758389261744,0.2268028851913383,0.055711312738275044
3185,"[3, 29]",0.36845637583892615,0.15086640782283578,0.05558768986223949
2994,"[3, 18, 22]",0.4332214765100671,-0.12809252041778427,0.055492430825288416
4260,"[4, 29, 31]",0.36476510067114093,0.15157641437615557,0.05528978604928896
1231,"[2, 3, 11]",0.553020134228188,-0.09955923283438788,0.0550582603057286
3232,"[3, 31, 77]",0.25536912751677854,0.2154317145765064,0.0550146089908461
2599,"[3, 8, 22]",0.4332214765100671,-0.1259660019747537,0.05457117736557282
2849,"[3, 14, 28]",0.37214765100671143,0.1466027089080632,0.05455785375135641
2415,"[3, 4, 29]",0.36845637583892615,0.14691883090818253,0.05413317997892094
2894,"[3, 15, 36]",0.32583892617449667,0.1661241299839598,0.05412970812564597
3069,"[3, 20, 36]",0.32583892617449667,0.1661241299839598,0.05412970812564597
2817,"[3, 13, 36]",0.32583892617449667,0.1652850278232717,0.053856295978656654
2516,"[3, 6, 36]",0.32583892617449667,0.16517174903157883,0.05381938533881311
2410,"[3, 4, 19]",0.45,-0.11932134609818958,0.05369460574418531
2562,"[3, 7, 36]",0.32583892617449667,0.16478697621127592,0.053694011376224475
2447,"[3, 5, 8]",0.5832214765100671,-0.09197052816339574,0.053639187230866366
62,"[1, 3, 14]",0.5315436241610738,-0.10082200330830582,0.05359129303367665
2409,"[3, 4, 18]",0.45167785234899327,-0.1183362969066723,0.05344988444173856
1230,"[2, 3, 10]",0.5674496644295302,-0.09393675035939647,0.05330437746904007
4288,"[4, 31]",0.36476510067114093,0.1460100522808356,0.05325937141921755
2412,"[3, 4, 21]",0.448993288590604,0.11820920530816512,0.05307513983299494
3162,"[3, 28, 36]",0.32583892617449667,0.16281784804828203,0.05305239277009458
2840,"[3, 14]",0.5318791946308725,0.09949798918958808,0.05292091035754937
2593,"[3, 8, 16]",0.5043624161073825,-0.10425677390365604,0.05258319838160907
58,"[1, 3, 10]",0.5674496644295302,-0.09204823524532373,0.0522327402012894
57,"[1, 3, 9]",0.5788590604026845,-0.09014323984288003,0.05218023111710337
2886,"[3, 15, 22]",0.4332214765100671,0.12016200023252901,0.05205675916113924
3061,"[3, 20, 22]",0.4332214765100671,0.12016200023252901,0.05205675916113924
2777,"[3, 12, 36]",0.32583892617449667,0.159543829757762,0.05198559016603587
2809,"[3, 13, 22]",0.4332214765100671,0.11932289807184093,0.051693242084143165
2728,"[3, 11, 22]",0.4332214765100671,-0.11924900200522631,0.05166122872105609
2508,"[3, 6, 22]",0.4332214765100671,0.11920961928014806,0.0516441672787487
2554,"[3, 7, 22]",0.4332214765100671,0.11882484645984515,0.051477475429416136
2954,"[3, 17]",0.46610738255033557,-0.10988673537695931,0.05121901860355586
2591,"[3, 8, 14]",0.5318791946308725,-0.09621901136354172,0.05117689027221934
2643,"[3, 9, 22]",0.4332214765100671,-0.11743651033512228,0.05087601840357143
6859,"[7, 14, 31]",0.36476510067114093,-0.13879068402264105,0.050625997829735175
2452,"[3, 5, 13]",0.5332214765100671,-0.09489531578678372,0.050600220397717895
3126,"[3, 22, 29]",0.36845637583892615,0.1371626073970706,0.050538437222142116
5927,"[6, 14, 31]",0.36476510067114093,-0.13840591120233814,0.05048564613320186
3101,"[3, 21, 36]",0.32583892617449667,0.15441511154848397,0.05031445413207314
12217,"[14, 15, 31]",0.36476510067114093,-0.1374535302499572,0.05013825079922936
3194,"[3, 29, 38]",0.276510067114094,0.18091835731121358,0.0500257471222953
2469,"[3, 5, 36]",0.32583892617449667,0.15312760792648222,0.049894935334434315
55,"[1, 3, 7]",0.5852348993288591,-0.08491415182336613,0.04969472509394313
2587,"[3, 8, 10]",0.5677852348993289,-0.08744524330055964,0.049650118008237216
54,"[1, 3, 6]",0.5869127516778524,-0.08452937900306322,0.04961137042830791
2586,"[3, 8, 9]",0.5791946308724832,-0.08554024789811593,0.04954445230608997
3239,"[3, 31, 84]",0.22080536912751678,0.22421874491971983,0.049508702737307266
3242,"[3, 31, 87]",0.2285234899328859,0.21552189082027362,0.04925181464718333
2686,"[3, 10, 22]",0.4332214765100671,-0.1136265195302349,0.04922544856158834
2769,"[3, 12, 22]",0.4332214765100671,0.1135817000063312,0.0492060317812663
2722,"[3, 11, 16]",0.5043624161073825,-0.09753977393412865,0.049195396047985014
1239,"[2, 3, 19]",0.44966442953020136,-0.1093878004384631,0.04918780288172502
4137,"[4, 20, 31]",0.36476510067114093,0.13457580721161397,0.04908855786544442
3962,"[4, 15, 31]",0.36476510067114093,0.13457580721161397,0.04908855786544442
4655,"[5, 7, 31]",0.36476510067114093,-0.13454220082249507,0.049076299427534276
60,"[1, 3, 12]",0.5436241610738255,-0.09015729827688009,0.04901168564045159
1238,"[2, 3, 18]",0.4513422818791946,-0.10840275124694582,0.048926745109779235
3885,"[4, 13, 31]",0.36476510067114093,0.1337367050509259,0.04878248268132767
3584,"[4, 6, 31]",0.36476510067114093,0.133623426259233,0.048741162531471906
7104,"[7, 21, 31]",0.36476510067114093,-0.13325469720049335,0.048606663039240355
3240,"[3, 31, 85]",0.21879194630872484,0.22214578415990355,0.048603708480623196
3630,"[4, 7, 31]",0.36476510067114093,0.13323865343893013,0.048600810834938606
4987,"[5, 15, 31]",0.36476510067114093,-0.13320504704981123,0.04858855239702846
3070,"[3, 20, 37]",0.2912751677852349,0.16676997152379158,0.04857595143713123
2895,"[3, 15, 37]",0.2912751677852349,0.16676997152379158,0.04857595143713123
2856,"[3, 14, 36]",0.32583892617449667,0.14887912472633624,0.048510614130628356
3092,"[3, 21]",0.448993288590604,0.10780196942280965,0.04840236076769104
2448,"[3, 5, 9]",0.5791946308724832,-0.08344103652376433,0.04832860034899907
2517,"[3, 6, 37]",0.2912751677852349,0.1658175905714106,0.048298546515431
3276,"[3, 36, 37]",0.2912751677852349,0.16574010540638684,0.04827597701098784
2563,"[3, 7, 37]",0.2912751677852349,0.16543281775110769,0.04818647174763807
13024,"[15, 21, 31]",0.36476510067114093,-0.13191754342780948,0.04811891600873453
2463,"[3, 5, 29]",0.36845637583892615,-0.13057473443724302,0.048111093426876785
3241,"[3, 31, 86]",0.21543624161073827,0.2231045722008543,0.04806481052112365
2065,"[2, 29, 31]",0.3644295302013423,0.1317093230567026,0.04799876672469095
4230,"[4, 28, 31]",0.36476510067114093,0.1312695252759362,0.04788254160232974
2395,"[3, 4]",0.6879194630872483,0.06951183853943804,0.04781854664625771
2093,"[2, 31]",0.3644295302013423,0.13110973379124585,0.04778025869036678
3095,"[3, 21, 29]",0.36845637583892615,-0.1292872308152413,0.04763670450843454
2959,"[3, 17, 22]",0.4332214765100671,-0.10993064498743235,0.04762431633515945
3163,"[3, 28, 37]",0.2912751677852349,0.1634636895881138,0.0476129136115714
2720,"[3, 11, 14]",0.5318791946308725,-0.08950201139401433,0.047604257738091516
2450,"[3, 5, 11]",0.5533557046979866,-0.08525352819386835,0.047175526171707685
2414,"[3, 4, 28]",0.37214765100671143,0.1266119418079632,0.047118336733231944
3093,"[3, 21, 22]",0.4332214765100671,0.10845298179705318,0.04698416090603881
2540,"[3, 7, 8]",0.5832214765100671,-0.08031115987860205,0.04683919324463434
2588,"[3, 8, 11]",0.5533557046979866,-0.08463400206306393,0.04683270785301759
13706,"[16, 31]",0.36476510067114093,0.128080545440857,0.04671931305174885
2408,"[3, 4, 17]",0.46610738255033557,-0.10017442147632039,0.046692037392821815
3845,"[4, 12, 31]",0.36476510067114093,0.12799550698541617,0.046688293990989053
2778,"[3, 12, 37]",0.2912751677852349,0.16018967129759376,0.04665927338466825
2635,"[3, 9, 14]",0.5318791946308725,-0.08768951972391031,0.04664023112832143
3195,"[3, 29, 39]",0.2543624161073825,0.1832750957900926,0.04661829617747992
2494,"[3, 6, 8]",0.5832214765100671,-0.07992638705829913,0.04661478547225634
13678,"[16, 29, 31]",0.36476510067114093,0.12767040525618414,0.04656970822599737
2589,"[3, 8, 12]",0.5439597315436242,-0.085554306332116,0.046538097504818805
2461,"[3, 5, 22]",0.4332214765100671,0.10716547817505143,0.04642638668590315
56,"[1, 3, 8]",0.5828859060402685,-0.07897400610591818,0.04603283510267781
1224,"[2, 3, 4]",0.6875838926174497,-0.06620831701241167,0.045523772335044135
2896,"[3, 15, 38]",0.276510067114094,0.16391775014667198,0.04532490809424756
3071,"[3, 20, 38]",0.276510067114094,0.16391775014667198,0.04532490809424756
3299,"[3, 37, 38]",0.276510067114094,0.163533725569099,0.04521872143252939
2449,"[3, 5, 10]",0.5677852348993289,-0.07963104571887694,0.04521333199877174
3205,"[3, 29, 78]",0.24630872483221478,0.18324633805246382,0.04513517185587532
3206,"[3, 29, 79]",0.24563758389261744,0.18369922985971304,0.045123434985674477
2819,"[3, 13, 38]",0.276510067114094,0.16307864798598393,0.04509288789948012
3277,"[3, 36, 38]",0.276510067114094,0.16288788402926724,0.04504013974500544
61,"[1, 3, 13]",0.5328859060402684,-0.08441610021137035,0.044984150045522184
2564,"[3, 7, 38]",0.276510067114094,0.16258059637398814,0.044955171614820884
4169,"[4, 21, 31]",0.36476510067114093,0.12286678877613814,0.04481751657706784
3155,"[3, 28]",0.37214765100671143,0.12040607417250673,0.044808837670238244
2631,"[3, 9, 10]",0.5677852348993289,-0.07891575166092821,0.044807198594057226
2845,"[3, 14, 19]",0.45,-0.09933057899808954,0.04469876054914029
5633,"[6, 7, 31]",0.36476510067114093,-0.12249805971739847,0.04468301708483628
2675,"[3, 10, 11]",0.5533557046979866,-0.08072824333103223,0.044671433977473876
6820,"[7, 13, 31]",0.36476510067114093,-0.12238478092570557,0.04464169693498052
2678,"[3, 10, 14]",0.5318791946308725,-0.08387952891902292,0.04461377628746689
2848,"[3, 14, 22]",0.4332214765100671,0.10291699497490545,0.04458585252100769
2844,"[3, 14, 18]",0.45167785234899327,-0.09834552980657228,0.04442049769115647
3164,"[3, 28, 38]",0.276510067114094,0.1606114682109942,0.04441068785431518
2,"[1, 2, 4]",0.6875838926174497,-0.06453799905572066,0.0443752886124737
3537,"[4, 5, 31]",0.36476510067114093,0.12157928515413641,0.04434788018877392
5965,"[6, 15, 31]",0.36476510067114093,-0.1211609059447146,0.04419527005433046
11579,"[13, 15, 31]",0.36476510067114093,-0.1210476271530217,0.044153949904474694
2917,"[3, 16]",0.5043624161073825,-0.08744134537941661,0.04410212822324267
3204,"[3, 29, 77]",0.25536912751677854,0.17232805924488115,0.04400726613602502
65,"[1, 3, 17]",0.4657718120805369,-0.09389617251672498,0.043734190420541705
2811,"[3, 13, 29]",0.36845637583892615,-0.11841731454045351,0.043631614552153676
2632,"[3, 9, 11]",0.5533557046979866,-0.07882324792858854,0.04361729390410822
2857,"[3, 14, 37]",0.2912751677852349,0.149524966266168,0.043552909637259676
4293,"[4, 31, 36]",0.32583892617449667,0.13354594109420925,0.04351446604109973
2779,"[3, 12, 38]",0.276510067114094,0.15733744992047416,0.04350538883707071
3125,"[3, 22, 28]",0.37214765100671143,0.11685571829685124,0.04348758107087518
2718,"[3, 11, 12]",0.5439597315436242,-0.07883730636258861,0.04288432000461616
3924,"[4, 14, 31]",0.36476510067114093,0.11733080195399043,0.04279818178657302
2458,"[3, 5, 19]",0.45,-0.09508209579794356,0.042786943109074604
69,"[1, 3, 21]",0.44865771812080535,-0.0952860164861581,0.042750806725501134
2590,"[3, 8, 13]",0.5332214765100671,-0.07981310826660626,0.04255806343477763
3131,"[3, 22, 35]",0.32583892617449667,-0.1305689939195178,0.04254446077042006
2457,"[3, 5, 18]",0.45167785234899327,-0.0940970466064263,0.04250155192357376
12543,"[14, 31]",0.36476510067114093,0.11602390163068556,0.04232147015857557
3072,"[3, 20, 39]",0.2543624161073825,0.166274488625551,0.042293980663814644
2897,"[3, 15, 39]",0.2543624161073825,0.166274488625551,0.042293980663814644
3566,"[4, 6, 7]",0.5855704697986577,0.07218200999038235,0.0422676535010796
3300,"[3, 37, 39]",0.2543624161073825,0.16589046404797803,0.04219629924441857
63,"[1, 3, 15]",0.5040268456375839,-0.08357699805068226,0.042125050695343884
3027,"[3, 19, 21]",0.448993288590604,-0.09379459217594184,0.04211314239309066
3103,"[3, 21, 38]",0.276510067114094,0.15220873171119614,0.04208724662081397
2820,"[3, 13, 39]",0.2543624161073825,0.16543538646486294,0.04208054461086111
2519,"[3, 6, 39]",0.2543624161073825,0.16532210767317007,0.042051730743712386
3278,"[3, 36, 39]",0.2543624161073825,0.16524462250814625,0.042032021429924446
1237,"[2, 3, 17]",0.4657718120805369,-0.09024087581659393,0.042031656252829654
2421,"[3, 4, 36]",0.32583892617449667,0.12888835762623624,0.04199684404532732
2565,"[3, 7, 39]",0.2543624161073825,0.16493733485286716,0.041953858999487684
2633,"[3, 9, 12]",0.5439597315436242,-0.07702481469248457,0.04189839752232131
1942,"[2, 20, 31]",0.3644295302013423,0.114708715892161,0.04180324344257948
1767,"[2, 15, 31]",0.3644295302013423,0.114708715892161,0.04180324344257948
2471,"[3, 5, 38]",0.276510067114094,0.1509212280891944,0.041731238907884625
2993,"[3, 18, 21]",0.448993288590604,-0.09280954298442456,0.041670861917167804
2594,"[3, 8, 17]",0.46610738255033557,-0.0892931805719609,0.04162021067599117
2956,"[3, 17, 19]",0.45,-0.09240474820650872,0.04158213669292893
2541,"[3, 7, 9]",0.5791946308724832,-0.07178166823897061,0.04157555683908164
1909,"[2, 19, 31]",0.3644295302013423,0.11396300373705287,0.04153148391222799
1690,"[2, 13, 31]",0.3644295302013423,0.11386961373147295,0.041497449836369
3321,"[3, 38, 39]",0.2543624161073825,0.16303824267085842,0.0414708013236613
1389,"[2, 6, 31]",0.3644295302013423,0.11375633493978005,0.04145616769953058
3165,"[3, 28, 39]",0.2543624161073825,0.16296820668987322,0.041452986802323455
2495,"[3, 6, 9]",0.5791946308724832,-0.0713968954186677,0.04135269848745653
1875,"[2, 18, 31]",0.3644295302013423,0.11347047914129424,0.04135199340518307
1435,"[2, 7, 31]",0.3644295302013423,0.11337156211947713,0.041315945121393347
2907,"[3, 15, 78]",0.24630872483221478,0.16624573088792222,0.04094777398380366
3082,"[3, 20, 78]",0.24630872483221478,0.16624573088792222,0.04094777398380366
2908,"[3, 15, 79]",0.24563758389261744,0.16669862269517144,0.040947446917068954
3083,"[3, 20, 79]",0.24563758389261744,0.16669862269517144,0.040947446917068954
0,"[1, 2]",0.998993288590604,-0.040953340046995634,0.04091211185231745
3251,"[3, 35]",0.32583892617449667,-0.1253654970760234,0.04084895894658347
2683,"[3, 10, 19]",0.45,-0.09055681093510745,0.04075056492079836
2831,"[3, 13, 79]",0.24563758389261744,0.16585952053448338,0.04074133188967847
2830,"[3, 13, 78]",0.24630872483221478,0.16540662872723416,0.04074109580060063
3463,"[3, 78, 79]",0.24563758389261744,0.16579035748172916,0.04072434284450528
2543,"[3, 7, 11]",0.5533557046979866,-0.07359415990907464,0.04072374821814231
2598,"[3, 8, 21]",0.448993288590604,-0.09068302454139401,0.040716069408182946
2530,"[3, 6, 79]",0.24563758389261744,0.1657462417427905,0.040713506360980756
3289,"[3, 36, 79]",0.24563758389261744,0.1656687565777667,0.04069447309225679
3288,"[3, 36, 78]",0.24630872483221478,0.16521586477051747,0.0406941089736778
2780,"[3, 12, 39]",0.2543624161073825,0.15969418839935318,0.04062019959956701
2576,"[3, 7, 79]",0.24563758389261744,0.1653614689224876,0.040618991695054
2575,"[3, 7, 78]",0.24630872483221478,0.16490857711523838,0.040618421343149316
2035,"[2, 28, 31]",0.3644295302013423,0.11140243395648321,0.04059833667004724
2497,"[3, 6, 11]",0.5533557046979866,-0.07320938708877173,0.04051083198301496
2682,"[3, 10, 18]",0.45167785234899327,-0.08957176174359019,0.04045758097546053
12854,"[15, 16, 31]",0.36476510067114093,0.11066979809164254,0.040368480042152835
13555,"[16, 20, 31]",0.36476510067114093,0.11066979809164254,0.040368480042152835
3275,"[3, 36]",0.32583892617449667,0.12382069789991629,0.04034560324188548
632,"[1, 16, 31]",0.3644295302013423,0.11066979809164254,0.040331342526014696
5962,"[6, 15, 22]",0.4332214765100671,0.0930316107852901,0.040303291786513255
3176,"[3, 28, 79]",0.24563758389261744,0.16339234075949366,0.04013529981072126
3175,"[3, 28, 78]",0.24630872483221478,0.16293944895224444,0.04013340789629108
13522,"[16, 19, 31]",0.36476510067114093,0.10992408593653441,0.04009647027282312
11616,"[13, 16, 31]",0.36476510067114093,0.10983069593095449,0.04006240485803608
6002,"[6, 16, 31]",0.36476510067114093,0.10971741713926159,0.04002108470818032
5313,"[5, 31]",0.36476510067114093,0.1096511768304666,0.03999692255527423
3211,"[3, 29, 84]",0.22080536912751678,0.18111508958809458,0.03999118421106249
59,"[1, 3, 11]",0.553020134228188,-0.07225700613639079,0.039959579232473834
7228,"[7, 31, 36]",0.32583892617449667,-0.12257554488242223,0.03993988391974228
13488,"[16, 18, 31]",0.36476510067114093,0.10943156134077578,0.03991681448906821
2766,"[3, 12, 19]",0.45,-0.08866587396666382,0.039899643284998725
2640,"[3, 9, 19]",0.45,-0.08865181553266376,0.03989331698969869
6934,"[7, 16, 31]",0.36476510067114093,0.10933264431895867,0.039880733011647004
2592,"[3, 8, 15]",0.5043624161073825,-0.07897400610591818,0.03983152052926007
2676,"[3, 10, 12]",0.5439597315436242,-0.0732148238875972,0.0398259159469111
1609,"[2, 11, 31]",0.3644295302013423,0.10904871993501526,0.03974057377497536
5630,"[6, 7, 22]",0.4332214765100671,0.09169445701260626,0.03972400805479016
2906,"[3, 15, 77]",0.25536912751677854,0.15532745208033955,0.03966583591716054
3081,"[3, 20, 77]",0.25536912751677854,0.15532745208033955,0.03966583591716054
2765,"[3, 12, 18]",0.45167785234899327,-0.08768082477514655,0.03960348662662659
13148,"[15, 31, 36]",0.32583892617449667,-0.12123839110973839,0.0395041871703208
2829,"[3, 13, 77]",0.25536912751677854,0.1544883499196515,0.03945155513048818
2528,"[3, 6, 77]",0.25536912751677854,0.15437507112795862,0.039422627224287424
1650,"[2, 12, 31]",0.3644295302013423,0.10812841566596318,0.03940518772256242
3287,"[3, 36, 77]",0.25536912751677854,0.1542975859629348,0.039402839905299795
2420,"[3, 4, 35]",0.32583892617449667,-0.12081277040840584,0.03936550337804096
2791,"[3, 12, 79]",0.24563758389261744,0.16011832246897362,0.03933107786821768
2790,"[3, 12, 78]",0.24630872483221478,0.1596654306617244,0.03932698862607574
2574,"[3, 7, 77]",0.25536912751677854,0.1539902983076557,0.0393243681248745
3104,"[3, 21, 39]",0.2543624161073825,0.15456547019007516,0.03931564644432113
16001,"[21, 31]",0.36476510067114093,0.10771992139746397,0.03929246797283333
3212,"[3, 29, 85]",0.21879194630872484,0.1790421288282783,0.03917297583759646
13648,"[16, 28, 31]",0.36476510067114093,0.10736351615596476,0.039162463779038155
4294,"[4, 31, 37]",0.2912751677852349,0.13419178263404102,0.039086734002130065
2472,"[3, 5, 39]",0.2543624161073825,0.1532779665680734,0.038988153912281755
2719,"[3, 11, 13]",0.5332214765100671,-0.07309610829707885,0.038976414793308156
3174,"[3, 28, 77]",0.25536912751677854,0.15202117014466177,0.03882151358392202
