,Pattern,Relative SUP,local_dropout_interest,local_dropout_criterion
338,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",0.24715447154471545,0.21604642787392642,0.05339684071030377
337,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",0.24878048780487805,0.21411720446809576,0.05326818257498968
269,"[9, 10, 11]",0.4682926829268293,-0.11336090581920052,0.05308608272508903
340,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.24715447154471545,0.2144544969493486,0.053003387863904045
326,"[11, 12, 13]",0.34471544715447155,0.15282683187128204,0.052681769685710235
105,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",0.16585365853658537,0.30099657168575533,0.049921382621052106
104,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.16585365853658537,0.30027190675073623,0.04980119429036601
103,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.16585365853658537,0.29908248717003005,0.049603924701370844
102,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",0.16585365853658537,0.29781633084218156,0.049393928042117924
106,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0.16260162601626016,0.3020633363042576,0.04911598964296871
107,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",0.16260162601626016,0.3020633363042576,0.04911598964296871
145,"[5, 6, 7, 8, 9]",0.5495934959349593,0.08767227467492719,0.04818411193516323
341,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",0.22439024390243903,0.21440945772158887,0.048111390513137016
240,"[8, 9, 10, 11]",0.4682926829268293,-0.09833428883185602,0.046049227940771605
4,"[1, 2, 3, 4, 5, 6]",0.5658536585365853,-0.08107576502259184,0.04587701825668611
343,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",0.2032520325203252,0.21727406750498554,0.04416139583434665
342,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",0.2032520325203252,0.21591714708127133,0.0438855990002584
344,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.2032520325203252,0.21561575452615264,0.04382434035084403
5,"[1, 2, 3, 4, 5, 6, 7]",0.5642276422764227,-0.07359860318849416,0.041526366351882074
345,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.191869918699187,0.21510348741751847,0.04127188864271086
40,"[2, 3, 4, 5, 6]",0.5658536585365853,-0.07290067412467119,0.04125111316322857
143,"[5, 6, 7]",0.5642276422764227,0.07122953674677812,0.040189673579076435
325,"[11, 12]",0.3544715447154472,0.1100598878695209,0.039013098464317976
9,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.4682926829268293,-0.08259339796789847,0.038677883926430505
146,"[5, 6, 7, 8, 9, 10]",0.5398373983739837,0.07117389568413826,0.0384223306782665
108,"[4, 5]",0.6439024390243903,-0.05934661476223189,0.038213429993241996
349,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",0.16585365853658537,0.2188875433313724,0.03630329986959347
348,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.16585365853658537,0.2184577355940829,0.03623201468389668
347,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.16585365853658537,0.21743282642902156,0.03606202974920358
8,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5398373983739837,-0.06654718220913276,0.035924657712897684
346,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",0.16585365853658537,0.2163187947278679,0.03587726351584151
351,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",0.16260162601626016,0.21978265489523102,0.03573701705613513
350,"[11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0.16260162601626016,0.21978265489523102,0.03573701705613513
6,"[1, 2, 3, 4, 5, 6, 7, 8]",0.5495934959349593,-0.06439877778993239,0.03539314941950755
41,"[2, 3, 4, 5, 6, 7]",0.5642276422764227,-0.061474793150804154,0.03468577759890901
142,"[5, 6]",0.5658536585365853,0.06060606060606061,0.034294161123429416
179,"[6, 7, 8, 9, 10, 11]",0.4682926829268293,-0.07034546458522202,0.03294226634234788
7,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.5495934959349593,-0.059215744623266654,0.03254458810189289
45,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.4682926829268293,-0.06646249386224928,0.03112389956476064
268,"[9, 10]",0.5398373983739837,-0.05738932059599345,0.030980901524991583
114,"[4, 5, 6, 7, 8, 9, 10, 11]",0.4682926829268293,-0.06570658336373142,0.030769912209357153
270,"[9, 10, 11, 12]",0.3544715447154472,-0.08631675449604362,0.030596833301036602
241,"[8, 9, 10, 11, 12]",0.3544715447154472,-0.08325458702878756,0.029511382068740957
10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",0.3544715447154472,-0.07762192978861641,0.027514765355964844
42,"[2, 3, 4, 5, 6, 7, 8]",0.5495934959349593,-0.04920835928605514,0.027044594209246563
239,"[8, 9, 10]",0.5398373983739837,-0.05009386659062285,0.02704254261477526
44,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.5398373983739837,-0.04955106966326404,0.026749520533664486
210,"[7, 8, 9, 10, 11]",0.4682926829268293,-0.05567892531835838,0.026074033319816607
308,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.2682926829268293,0.09658279148866658,0.02591245625305689
297,"[10, 11]",0.4682926829268293,-0.055262717536813916,0.025879126261142128
309,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.2682926829268293,0.09412533221718739,0.025253137911928323
307,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",0.2682926829268293,0.09358718073922814,0.025108755808085602
303,"[10, 11, 12, 13, 14, 15, 16, 17]",0.32682926829268294,0.07682148026649929,0.025107508184660746
312,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",0.24715447154471545,0.10090264779331803,0.02493854059282007
11,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.34471544715447155,-0.07201215331878062,0.024823701631839824
306,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.27154471544715447,0.09004691348989183,0.024451763500507213
311,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",0.24715447154471545,0.09892593075027992,0.02444998613665455
313,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.24715447154471545,0.0981552251048474,0.024259502790141146
153,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",0.32682926829268294,0.07402994010370602,0.024195151155845383
242,"[8, 9, 10, 11, 12, 13]",0.34471544715447155,-0.07016129513744816,0.024185682226242296
209,"[7, 8, 9, 10]",0.5398373983739837,-0.04475430798894415,0.024160049190779603
310,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",0.24878048780487805,0.09668565143483673,0.02405350352769109
152,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.34146341463414637,0.07009809167800476,0.023935933743708945
151,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.34146341463414637,0.06931070991932864,0.023667071679770755
305,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.27154471544715447,0.08679361766631012,0.0235683482118273
302,"[10, 11, 12, 13, 14, 15, 16]",0.34146341463414637,0.06886310309286665,0.023514230324393492
43,"[2, 3, 4, 5, 6, 7, 8, 9]",0.5495934959349593,-0.04222746879873596,0.023207942201581715
158,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.2682926829268293,0.08593353734554539,0.02305533928782925
271,"[9, 10, 11, 12, 13]",0.34471544715447155,-0.06644207487499698,0.022903609550405463
12,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.34146341463414637,-0.06686842808172486,0.02283312178400361
159,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.2682926829268293,0.08408758077041939,0.022560082645722276
180,"[6, 7, 8, 9, 10, 11, 12]",0.3544715447154472,-0.06357265247540655,0.022534696324615657
157,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21]",0.2682926829268293,0.08385832652986445,0.02249857541045144
304,"[10, 11, 12, 13, 14, 15, 16, 17, 18]",0.27479674796747966,0.08171178402013039,0.022454132519352903
301,"[10, 11, 12, 13, 14, 15]",0.34146341463414637,0.06532740522613635,0.022306918857705096
156,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20]",0.27154471544715447,0.08152371436222342,0.022137333818685056
314,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",0.22439024390243903,0.09841644250859466,0.022083689538513925
162,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26]",0.24715447154471545,0.08915001810337872,0.022033825612542385
113,"[4, 5, 6, 7, 8, 9, 10]",0.5398373983739837,-0.04073085757742188,0.02198804018813669
109,"[4, 5, 6]",0.5658536585365853,-0.038724779278935445,0.021912558031007372
150,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.34146341463414637,0.06412056879004939,0.02189482836733394
161,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25]",0.24715447154471545,0.0876232512886767,0.021656478367282697
155,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.27154471544715447,0.07954117048931147,0.021598984506853686
115,"[4, 5, 6, 7, 8, 9, 10, 11, 12]",0.3544715447154472,-0.06067439500430085,0.021507346521849734
163,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27]",0.24715447154471545,0.08701875819153793,0.021507075195306934
160,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24]",0.24878048780487805,0.08594380779250448,0.021381142426427944
46,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",0.3544715447154472,-0.06028822495786979,0.02137046022896848
13,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.34146341463414637,-0.062410532876276535,0.021310913665070038
154,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",0.27479674796747966,0.07656467400911078,0.021039723426893857
14,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.34146341463414637,-0.06116317645830171,0.020884987083322537
316,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",0.2032520325203252,0.10166536422034067,0.020663691914703387
144,"[5, 6, 7, 8]",0.5495934959349593,-0.037486938349007314,0.02060257749912922
243,"[8, 9, 10, 11, 12, 13, 14]",0.34146341463414637,-0.06013825297495557,0.02053501321096044
147,"[5, 6, 7, 8, 9, 10, 11]",0.4682926829268293,0.04359999139448502,0.02041755694571006
317,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.2032520325203252,0.10031348675013732,0.020388920071166123
315,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",0.2032520325203252,0.10012212640726131,0.020350025692532785
110,"[4, 5, 6, 7]",0.5642276422764227,-0.03559776958326424,0.020085245602264535
149,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",0.34471544715447155,0.05777706296537474,0.019916646095381213
164,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",0.22439024390243903,0.08721799145465045,0.019570866375189858
181,"[6, 7, 8, 9, 10, 11, 12, 13]",0.34471544715447155,-0.056212925376074634,0.019377463706874508
178,"[6, 7, 8, 9, 10]",0.5398373983739837,-0.03580344639115532,0.019328039352623682
318,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.191869918699187,0.10003118050285191,0.019192974470465893
116,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.34471544715447155,-0.05482454990318013,0.01889886923491738
15,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",0.32682926829268294,-0.057565342548989845,0.018814038784304
47,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.34471544715447155,-0.053622922192906645,0.01848464960145725
166,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]",0.2032520325203252,0.08983292451291744,0.018258724494495414
167,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31]",0.2032520325203252,0.08875044807192273,0.018038708957707872
165,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29]",0.2032520325203252,0.0885777566449493,0.018003609074176686
244,"[8, 9, 10, 11, 12, 13, 14, 15]",0.34146341463414637,-0.052620971353086125,0.017968136559590387
272,"[9, 10, 11, 12, 13, 14]",0.34146341463414637,-0.052409815847507334,0.01789603467963665
148,"[5, 6, 7, 8, 9, 10, 11, 12]",0.3544715447154472,0.05043453514462533,0.017877607579720848
300,"[10, 11, 12, 13, 14]",0.34146341463414637,0.05188686217497808,0.017717465132919344
245,"[8, 9, 10, 11, 12, 13, 14, 15, 16]",0.34146341463414637,-0.051491177890374246,0.01758235342598145
322,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",0.16585365853658537,0.10434869684079105,0.017306613134570225
321,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.16585365853658537,0.10378105819274527,0.017212468188065072
323,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0.16260162601626016,0.10535517625654595,0.017130922968544057
324,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",0.16260162601626016,0.10535517625654595,0.017130922968544057
182,"[6, 7, 8, 9, 10, 11, 12, 13, 14]",0.34146341463414637,-0.04996704477873301,0.01706191772932347
320,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.16585365853658537,0.10263109570117798,0.01702174270165879
168,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32]",0.191869918699187,0.08852730506195286,0.01698572682489502
117,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.34146341463414637,-0.049611509758558534,0.016940515527312672
319,"[10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",0.16585365853658537,0.10138530300198006,0.016815123424718647
48,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",0.34146341463414637,-0.0476219094163416,0.01626113980070201
211,"[7, 8, 9, 10, 11, 12]",0.3544715447154472,-0.04543246237073293,0.01610451511678013
118,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.34146341463414637,-0.045267309638040536,0.015457130120306526
111,"[4, 5, 6, 7, 8]",0.5495934959349593,-0.027974437329079907,0.015374568808502452
183,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.34146341463414637,-0.04497034030085971,0.015355725956391121
119,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.34146341463414637,-0.04485705031980833,0.01531704157261748
172,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36]",0.16585365853658537,0.0921934439934756,0.01529061997940571
184,"[6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.34146341463414637,-0.044741475745206934,0.015277577083729198
171,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35]",0.16585365853658537,0.09169035178616271,0.01520718029624162
246,"[8, 9, 10, 11, 12, 13, 14, 15, 16, 17]",0.32682926829268294,-0.046342060101336825,0.015145941594095451
173,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37]",0.16260162601626016,0.09307279784858606,0.015133788268062774
174,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38]",0.16260162601626016,0.09307279784858606,0.015133788268062774
16,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18]",0.27479674796747966,-0.055017040542531995,0.015118503823882775
170,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34]",0.16585365853658537,0.09070629280529742,0.01504397051404933
169,"[5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33]",0.16585365853658537,0.08965436768782074,0.014869504884809294
49,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15]",0.34146341463414637,-0.04247818417928583,0.014504745817317114
273,"[9, 10, 11, 12, 13, 14, 15]",0.34146341463414637,-0.04238677368501474,0.014473532477809912
112,"[4, 5, 6, 7, 8, 9]",0.5495934959349593,-0.025850795707947155,0.014207429185831118
17,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19]",0.27154471544715447,-0.05212140682976715,0.014153292586294495
50,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16]",0.34146341463414637,-0.0408504776530828,0.013948943588857543
274,"[9, 10, 11, 12, 13, 14, 15, 16]",0.34146341463414637,-0.0401760958367302,0.013718666871078606
