,Pattern,Relative SUP,global_dropout_interest,global_dropout_criterion
0,"[1, 2]",0.9914893617021276,0.06263154832472301,0.06209851387089558
16,"[2, 3]",0.9517730496453901,0.06263154832472301,0.05961101975303424
1,"[1, 2, 3]",0.950354609929078,0.06263154832472301,0.059522180677396334
58,"[5, 6]",0.5134751773049645,0.09719426743679835,0.04990684370513617
91,"[8, 9]",0.451063829787234,0.10268877293130384,0.046319191194545556
158,"[20, 21]",0.2028368794326241,0.09574432848685939,0.019420480813646654
180,"[24, 25]",0.1375886524822695,0.10268877293130384,0.014128809892675847
177,"[23, 24, 25]",0.1375886524822695,0.10268877293130384,0.014128809892675847
176,"[23, 24]",0.1375886524822695,0.10268877293130384,0.014128809892675847
31,"[3, 4]",0.5617021276595745,0.021880692123223022,0.012290431320278464
2,"[1, 2, 3, 4]",0.5617021276595745,0.021880692123223022,0.012290431320278464
17,"[2, 3, 4]",0.5617021276595745,0.021880692123223022,0.012290431320278464
45,"[4, 5]",0.5163120567375886,0.021880692123223022,0.011297265152983233
46,"[4, 5, 6]",0.5049645390070922,0.021880692123223022,0.011048973611159425
32,"[3, 4, 5]",0.502127659574468,0.021880692123223022,0.010986900725703474
3,"[1, 2, 3, 4, 5]",0.502127659574468,0.021880692123223022,0.010986900725703474
18,"[2, 3, 4, 5]",0.502127659574468,0.021880692123223022,0.010986900725703474
19,"[2, 3, 4, 5, 6]",0.4921985815602837,0.021880692123223022,0.010769645626607644
33,"[3, 4, 5, 6]",0.4921985815602837,0.021880692123223022,0.010769645626607644
4,"[1, 2, 3, 4, 5, 6]",0.4921985815602837,0.021880692123223022,0.010769645626607644
191,"[28, 29, 30]",0.10354609929078014,0.10268877293130384,0.010633021877993164
193,"[29, 30]",0.10354609929078014,0.10268877293130384,0.010633021877993164
190,"[28, 29]",0.10354609929078014,0.10268877293130384,0.010633021877993164
131,"[12, 13]",0.25673758865248225,0.04051260712819503,0.010401109064118156
59,"[5, 6, 7]",0.5134751773049645,-0.01885818839466301,0.009683211629600012
70,"[6, 7]",0.5134751773049645,-0.01885818839466301,0.009683211629600012
47,"[4, 5, 6, 7]",0.5049645390070922,-0.01885818839466301,0.009522716409219902
20,"[2, 3, 4, 5, 6, 7]",0.4921985815602837,-0.01885818839466301,0.009281973578649736
34,"[3, 4, 5, 6, 7]",0.4921985815602837,-0.01885818839466301,0.009281973578649736
5,"[1, 2, 3, 4, 5, 6, 7]",0.4921985815602837,-0.01885818839466301,0.009281973578649736
92,"[8, 9, 10]",0.3333333333333333,0.026093028250452774,0.008697676083484257
100,"[9, 10]",0.3333333333333333,0.026093028250452774,0.008697676083484257
60,"[5, 6, 7, 8]",0.451063829787234,-0.01885818839466301,0.008506246680145867
81,"[7, 8]",0.451063829787234,-0.01885818839466301,0.008506246680145867
72,"[6, 7, 8, 9]",0.451063829787234,-0.01885818839466301,0.008506246680145867
61,"[5, 6, 7, 8, 9]",0.451063829787234,-0.01885818839466301,0.008506246680145867
82,"[7, 8, 9]",0.451063829787234,-0.01885818839466301,0.008506246680145867
71,"[6, 7, 8]",0.451063829787234,-0.01885818839466301,0.008506246680145867
49,"[4, 5, 6, 7, 8, 9]",0.4453900709219858,-0.01885818839466301,0.008399249866559128
48,"[4, 5, 6, 7, 8]",0.4453900709219858,-0.01885818839466301,0.008399249866559128
35,"[3, 4, 5, 6, 7, 8]",0.4340425531914894,-0.01885818839466301,0.008185256239385647
7,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",0.4340425531914894,-0.01885818839466301,0.008185256239385647
6,"[1, 2, 3, 4, 5, 6, 7, 8]",0.4340425531914894,-0.01885818839466301,0.008185256239385647
21,"[2, 3, 4, 5, 6, 7, 8]",0.4340425531914894,-0.01885818839466301,0.008185256239385647
22,"[2, 3, 4, 5, 6, 7, 8, 9]",0.4340425531914894,-0.01885818839466301,0.008185256239385647
36,"[3, 4, 5, 6, 7, 8, 9]",0.4340425531914894,-0.01885818839466301,0.008185256239385647
159,"[20, 21, 22]",0.14468085106382977,0.05366916508816658,0.007764900480841122
165,"[21, 22]",0.14468085106382977,0.05366916508816658,0.007764900480841122
171,"[22, 23]",0.1375886524822695,0.05366916508816658,0.007384268104329303
172,"[22, 23, 24]",0.1375886524822695,0.05366916508816658,0.007384268104329303
173,"[22, 23, 24, 25]",0.1375886524822695,0.05366916508816658,0.007384268104329303
160,"[20, 21, 22, 23]",0.13191489361702127,0.05366916508816658,0.007079762203119847
161,"[20, 21, 22, 23, 24]",0.13191489361702127,0.05366916508816658,0.007079762203119847
162,"[20, 21, 22, 23, 24, 25]",0.13191489361702127,0.05366916508816658,0.007079762203119847
166,"[21, 22, 23]",0.13191489361702127,0.05366916508816658,0.007079762203119847
167,"[21, 22, 23, 24]",0.13191489361702127,0.05366916508816658,0.007079762203119847
168,"[21, 22, 23, 24, 25]",0.13191489361702127,0.05366916508816658,0.007079762203119847
194,"[29, 30, 31]",0.10354609929078014,0.061592882520344935,0.0063777027290569934
192,"[28, 29, 30, 31]",0.10354609929078014,0.061592882520344935,0.0063777027290569934
195,"[30, 31]",0.10354609929078014,0.061592882520344935,0.0063777027290569934
73,"[6, 7, 8, 9, 10]",0.3333333333333333,-0.01885818839466301,0.0062860627982210026
62,"[5, 6, 7, 8, 9, 10]",0.3333333333333333,-0.01885818839466301,0.0062860627982210026
83,"[7, 8, 9, 10]",0.3333333333333333,-0.01885818839466301,0.0062860627982210026
50,"[4, 5, 6, 7, 8, 9, 10]",0.3304964539007092,-0.01885818839466301,0.006232564391427632
23,"[2, 3, 4, 5, 6, 7, 8, 9, 10]",0.3219858156028369,-0.01885818839466301,0.006072069171047522
37,"[3, 4, 5, 6, 7, 8, 9, 10]",0.3219858156028369,-0.01885818839466301,0.006072069171047522
8,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10]",0.3219858156028369,-0.01885818839466301,0.006072069171047522
187,"[27, 28, 29]",0.10354609929078014,-0.038487697656931455,0.003985250963058151
188,"[27, 28, 29, 30]",0.10354609929078014,-0.038487697656931455,0.003985250963058151
189,"[27, 28, 29, 30, 31]",0.10354609929078014,-0.038487697656931455,0.003985250963058151
186,"[27, 28]",0.10354609929078014,-0.038487697656931455,0.003985250963058151
174,"[22, 23, 24, 25, 26]",0.1375886524822695,-0.021022567274881734,0.0028924667030688343
178,"[23, 24, 25, 26]",0.1375886524822695,-0.021022567274881734,0.0028924667030688343
183,"[25, 26]",0.1375886524822695,-0.021022567274881734,0.0028924667030688343
181,"[24, 25, 26]",0.1375886524822695,-0.021022567274881734,0.0028924667030688343
169,"[21, 22, 23, 24, 25, 26]",0.13191489361702127,-0.021022567274881734,0.0027731897256226966
163,"[20, 21, 22, 23, 24, 25, 26]",0.13191489361702127,-0.021022567274881734,0.0027731897256226966
185,"[26, 27]",0.12056737588652482,-0.021022567274881734,0.0025346357707304217
184,"[25, 26, 27]",0.12056737588652482,-0.021022567274881734,0.0025346357707304217
179,"[23, 24, 25, 26, 27]",0.12056737588652482,-0.021022567274881734,0.0025346357707304217
182,"[24, 25, 26, 27]",0.12056737588652482,-0.021022567274881734,0.0025346357707304217
175,"[22, 23, 24, 25, 26, 27]",0.12056737588652482,-0.021022567274881734,0.0025346357707304217
108,"[10, 11]",0.3078014184397163,-0.007910305409709995,0.0024348032254000976
164,"[20, 21, 22, 23, 24, 25, 26, 27]",0.1148936170212766,-0.021022567274881734,0.0024153587932842844
170,"[21, 22, 23, 24, 25, 26, 27]",0.1148936170212766,-0.021022567274881734,0.0024153587932842844
120,"[11, 12]",0.27375886524822696,-0.007910305409709995,0.002165516232729119
109,"[10, 11, 12]",0.27375886524822696,-0.007910305409709995,0.002165516232729119
121,"[11, 12, 13]",0.2553191489361702,-0.007910305409709995,0.002019652445032339
110,"[10, 11, 12, 13]",0.2553191489361702,-0.007910305409709995,0.002019652445032339
141,"[13, 19]",0.2226950354609929,-0.008422338179807268,0.0018756128996166538
132,"[12, 13, 19]",0.2226950354609929,-0.008422338179807268,0.0018756128996166538
101,"[9, 10, 11]",0.22411347517730495,-0.007910305409709995,0.0017728060350839419
63,"[5, 6, 7, 8, 9, 10, 11]",0.22411347517730495,-0.007910305409709995,0.0017728060350839419
93,"[8, 9, 10, 11]",0.22411347517730495,-0.007910305409709995,0.0017728060350839419
74,"[6, 7, 8, 9, 10, 11]",0.22411347517730495,-0.007910305409709995,0.0017728060350839419
84,"[7, 8, 9, 10, 11]",0.22411347517730495,-0.007910305409709995,0.0017728060350839419
111,"[10, 11, 12, 13, 19]",0.22127659574468084,-0.007910305409709995,0.0017503654523613604
122,"[11, 12, 13, 19]",0.22127659574468084,-0.007910305409709995,0.0017503654523613604
51,"[4, 5, 6, 7, 8, 9, 10, 11]",0.22127659574468084,-0.007910305409709995,0.0017503654523613604
150,"[19, 20]",0.20425531914893616,-0.008422338179807268,0.0017203073728968036
151,"[19, 20, 21]",0.2028368794326241,-0.008422338179807268,0.0017083607939183535
38,"[3, 4, 5, 6, 7, 8, 9, 10, 11]",0.21560283687943263,-0.007910305409709995,0.0017054842869161973
9,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.21560283687943263,-0.007910305409709995,0.0017054842869161973
24,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11]",0.21560283687943263,-0.007910305409709995,0.0017054842869161973
142,"[13, 19, 20]",0.19858156028368795,-0.008422338179807268,0.0016725210569830035
133,"[12, 13, 19, 20]",0.19858156028368795,-0.008422338179807268,0.0016725210569830035
143,"[13, 19, 20, 21]",0.1971631205673759,-0.008422338179807268,0.0016605744780045536
134,"[12, 13, 19, 20, 21]",0.1971631205673759,-0.008422338179807268,0.0016605744780045536
75,"[6, 7, 8, 9, 10, 11, 12]",0.2,-0.007910305409709995,0.001582061081941999
102,"[9, 10, 11, 12]",0.2,-0.007910305409709995,0.001582061081941999
64,"[5, 6, 7, 8, 9, 10, 11, 12]",0.2,-0.007910305409709995,0.001582061081941999
94,"[8, 9, 10, 11, 12]",0.2,-0.007910305409709995,0.001582061081941999
85,"[7, 8, 9, 10, 11, 12]",0.2,-0.007910305409709995,0.001582061081941999
123,"[11, 12, 13, 19, 20]",0.1971631205673759,-0.007910305409709995,0.0015596204992194174
112,"[10, 11, 12, 13, 19, 20]",0.1971631205673759,-0.007910305409709995,0.0015596204992194174
52,"[4, 5, 6, 7, 8, 9, 10, 11, 12]",0.1971631205673759,-0.007910305409709995,0.0015596204992194174
113,"[10, 11, 12, 13, 19, 20, 21]",0.19574468085106383,-0.007910305409709995,0.0015484002078581267
124,"[11, 12, 13, 19, 20, 21]",0.19574468085106383,-0.007910305409709995,0.0015484002078581267
10,"[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",0.19148936170212766,-0.007910305409709995,0.0015147393337742543
39,"[3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",0.19148936170212766,-0.007910305409709995,0.0015147393337742543
25,"[2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12]",0.19148936170212766,-0.007910305409709995,0.0015147393337742543
76,"[6, 7, 8, 9, 10, 11, 12, 13]",0.18723404255319148,-0.007910305409709995,0.001481078459690382
86,"[7, 8, 9, 10, 11, 12, 13]",0.18723404255319148,-0.007910305409709995,0.001481078459690382
103,"[9, 10, 11, 12, 13]",0.18723404255319148,-0.007910305409709995,0.001481078459690382
95,"[8, 9, 10, 11, 12, 13]",0.18723404255319148,-0.007910305409709995,0.001481078459690382
65,"[5, 6, 7, 8, 9, 10, 11, 12, 13]",0.18723404255319148,-0.007910305409709995,0.001481078459690382
53,"[4, 5, 6, 7, 8, 9, 10, 11, 12, 13]",0.18439716312056736,-0.007910305409709995,0.0014586378769678003
