,Pattern,Relative SUP,local_dropout_interest,local_dropout_criterion
784,"[3, 12, 20]",0.20425531914893616,0.25018384029999596,0.05110138014638215
636,"[3, 4, 20]",0.20425531914893616,0.24397320196500524,0.04983282423115001
454,"[2, 9]",0.451063829787234,0.11047453235079763,0.04983106565610446
1425,"[6, 9, 10]",0.3333333333333333,0.14847227797850038,0.04949075932616679
1215,"[5, 9, 10]",0.3333333333333333,0.14664077614699855,0.04888025871566618
54,"[1, 4, 9]",0.451063829787234,-0.10826436450683742,0.048834138883935174
796,"[3, 13]",0.25673758865248225,0.18834344715152612,0.04835484246017904
946,"[4, 7, 9]",0.451063829787234,0.10655251216076816,0.04806198420868692
781,"[3, 12]",0.27375886524822696,0.17382994988533085,0.047587489826764334
719,"[3, 8, 21]",0.2028368794326241,-0.23218311742901906,0.04709529899624074
699,"[3, 7, 20]",0.20425531914893616,0.2303935751257099,0.04705911321716628
732,"[3, 9, 11]",0.3078014184397163,-0.14988139939997297,0.04613370733304133
765,"[3, 11]",0.3078014184397163,-0.1496184936163783,0.04605278455993488
38,"[1, 3, 21]",0.2028368794326241,-0.22650935856377083,0.0459444514533606
436,"[2, 8, 9]",0.451063829787234,-0.10035450463825231,0.045266287198530826
455,"[2, 9, 10]",0.3333333333333333,0.13511986977630677,0.045039956592102255
715,"[3, 8, 12]",0.27375886524822696,-0.15733741045895977,0.04307251094833934
7,"[1, 2, 9]",0.451063829787234,-0.09468074577300409,0.04270705979548269
1426,"[6, 9, 11]",0.3078014184397163,0.13713783342511277,0.04221121964999925
694,"[3, 7, 10]",0.3333333333333333,-0.12606384584601174,0.04202128194867058
1427,"[6, 9, 12]",0.27375886524822696,0.15327880427108115,0.04196143152385626
1428,"[6, 9, 13]",0.25673758865248225,0.16295446911521133,0.04183653746078475
338,"[2, 3, 21]",0.2028368794326241,-0.20547830102463188,0.0416785773709537
1216,"[5, 9, 11]",0.3078014184397163,0.13530633159361097,0.04164748078838806
34,"[1, 3, 12]",0.27375886524822696,-0.15166365159371153,0.04151926915969692
1217,"[5, 9, 12]",0.27375886524822696,0.15144730243957932,0.04146004166076427
1218,"[5, 9, 13]",0.25673758865248225,0.1611229672837095,0.04136632209695237
823,"[3, 20]",0.20425531914893616,0.20144581056466304,0.041146378328101384
983,"[4, 9]",0.451063829787234,0.09009910425004763,0.040640447023425744
136,"[1, 8, 9]",0.451063829787234,-0.08983897586868282,0.04052311251949097
984,"[4, 9, 10]",0.3333333333333333,0.12153625104247343,0.04051208368082447
1196,"[5, 8, 9]",0.451063829787234,-0.08883359826756053,0.04006962304834645
717,"[3, 8, 19]",0.2297872340425532,-0.17364905889496055,0.039902336937565404
1406,"[6, 8, 9]",0.451063829787234,-0.0870020964360587,0.039243498817966904
458,"[2, 9, 13]",0.25673758865248225,0.1496020609130177,0.03840847237624993
1164,"[5, 6, 21]",0.2028368794326241,0.18931068931068934,0.038399189463019255
457,"[2, 9, 12]",0.27375886524822696,0.13992639606888752,0.03830609140609261
1787,"[8, 9, 11]",0.3078014184397163,-0.12386845588306332,0.03812688642074431
456,"[2, 9, 11]",0.3078014184397163,0.12378542522291916,0.038101329465777954
1308,"[5, 20, 21]",0.2028368794326241,0.18699587449587451,0.037929659649517805
716,"[3, 8, 13]",0.25673758865248225,-0.1476617456148296,0.03791032050536759
682,"[3, 6, 23]",0.1375886524822695,0.27322404371584696,0.03759252800062008
1786,"[8, 9, 10]",0.3333333333333333,-0.11253401132967572,0.03751133710989191
76,"[1, 5, 9]",0.451063829787234,-0.08315983940231231,0.03751039564529832
631,"[3, 4, 10]",0.3333333333333333,-0.11248421900671637,0.03749473966890546
661,"[3, 5, 23]",0.1375886524822695,0.27139254188434514,0.03734053413160494
826,"[3, 20, 23]",0.1375886524822695,0.2709092289010322,0.03727403574950372
681,"[3, 6, 22]",0.14468085106382977,0.25688417443480127,0.03716622098205635
1792,"[8, 9, 21]",0.2028368794326241,-0.18257319200715427,0.03703257653478448
660,"[3, 5, 22]",0.14468085106382977,0.25505267260329945,0.036901237738349704
825,"[3, 20, 22]",0.14468085106382977,0.25456935961998645,0.03683131160459378
754,"[3, 10, 21]",0.2028368794326241,-0.18111928764178503,0.03673767111031952
97,"[1, 6, 9]",0.451063829787234,-0.08132833757081048,0.03668427141491877
1493,"[6, 13, 21]",0.2028368794326241,0.18009246738528506,0.03652939409375285
1990,"[9, 12, 13]",0.25673758865248225,0.14222908051417504,0.03651555116746905
35,"[1, 3, 13]",0.25673758865248225,-0.14198798674958135,0.03645365333570812
156,"[1, 9, 11]",0.3078014184397163,-0.11819469701781508,0.036380495394135993
801,"[3, 13, 23]",0.1375886524822695,0.2621743199589409,0.03607221139860606
2484,"[13, 20, 21]",0.2028368794326241,0.1777776525704703,0.036059864280251416
680,"[3, 6, 21]",0.2028368794326241,0.17765294814475144,0.03603456962368717
1615,"[7, 9, 10]",0.3333333333333333,0.10795662420317811,0.03598554140105937
161,"[1, 9, 21]",0.2028368794326241,-0.17689943314190604,0.035881728991904345
334,"[2, 3, 12]",0.27375886524822696,-0.13063259405457256,0.03576183071281206
155,"[1, 9, 10]",0.3333333333333333,-0.1068602524644275,0.03562008415480916
800,"[3, 13, 22]",0.14468085106382977,0.24583445067789517,0.03556753754488696
824,"[3, 20, 21]",0.2028368794326241,0.17533813332993664,0.03556503981018573
847,"[3, 22, 23]",0.1375886524822695,0.25688417443480127,0.035344347404504574
1959,"[9, 10, 13]",0.25673758865248225,0.13742255422159433,0.035281535197317124
1430,"[6, 9, 20]",0.20425531914893616,0.1716893780573026,0.0350684687095767
1958,"[9, 10, 12]",0.27375886524822696,0.12774688937746412,0.034971843474965354
987,"[4, 9, 13]",0.25673758865248225,0.13601844217918435,0.034921046857350875
787,"[3, 12, 23]",0.1375886524822695,0.25249865511481073,0.034740949710832116
1220,"[5, 9, 20]",0.20425531914893616,0.16985787622580079,0.034694374718461436
986,"[4, 9, 12]",0.27375886524822696,0.1263427773350542,0.034587455355553846
735,"[3, 9, 19]",0.2297872340425532,-0.14954004421990813,0.03436239313989378
1957,"[9, 10, 11]",0.3078014184397163,0.11160591853149576,0.034352460030261815
810,"[3, 19]",0.2297872340425532,-0.14936247723132973,0.034321590512731086
1269,"[5, 12, 21]",0.2028368794326241,0.16858530070965305,0.03419531631415657
786,"[3, 12, 22]",0.14468085106382977,0.23615878583376496,0.03416765412062982
2393,"[12, 20, 21]",0.2028368794326241,0.16810198772634005,0.03409728261683209
985,"[4, 9, 11]",0.3078014184397163,0.11020180648908584,0.033920272351959754
639,"[3, 4, 23]",0.1375886524822695,0.24628801677982007,0.03388643635126602
730,"[3, 9]",0.451063829787234,-0.07441488813279723,0.03356586443436811
638,"[3, 4, 22]",0.14468085106382977,0.22994814749877432,0.033269093680673725
332,"[2, 3, 10]",0.3333333333333333,-0.09890060027288305,0.03296686675762768
912,"[4, 5, 21]",0.2028368794326241,0.16237466237466236,0.03293556981500243
1077,"[4, 20, 21]",0.2028368794326241,0.16189134939134942,0.032837536117677965
2006,"[9, 13, 20]",0.20425531914893616,0.1606396543003965,0.03281150385710226
1975,"[9, 11, 13]",0.25673758865248225,0.1260881096682067,0.03237155723396512
460,"[2, 9, 20]",0.20425531914893616,0.15833696985510898,0.03234116831083077
2368,"[12, 13, 21]",0.2028368794326241,0.1593670787842488,0.03232552094489018
770,"[3, 11, 21]",0.2028368794326241,-0.1584503985350098,0.032139584383697024
812,"[3, 19, 21]",0.2028368794326241,-0.15810904335494502,0.03207034496419452
702,"[3, 7, 23]",0.1375886524822695,0.2327083899405247,0.03201803379323531
838,"[3, 21, 24]",0.1375886524822695,-0.23218311742901906,0.03194576225619128
839,"[3, 21, 25]",0.1375886524822695,-0.23218311742901906,0.03194576225619128
1974,"[9, 11, 12]",0.27375886524822696,0.1164124448240765,0.031868938795811014
785,"[3, 12, 21]",0.2028368794326241,0.15692755954371518,0.0318306964748245
695,"[3, 7, 11]",0.3078014184397163,-0.10339495673923656,0.03182511434385012
52,"[1, 4, 7]",0.5134751773049645,-0.061777921846100994,0.03172142937345895
1429,"[6, 9, 19]",0.2297872340425532,0.13696715583508035,0.031473303894018465
1614,"[7, 9]",0.451063829787234,0.06972966399110464,0.031452529289604646
1618,"[7, 9, 13]",0.25673758865248225,0.12243881533988904,0.03143464620782967
701,"[3, 7, 22]",0.14468085106382977,0.21636852065947898,0.031304381712435256
1385,"[6, 7]",0.5134751773049645,-0.06077348066298342,0.031205673758865245
1052,"[4, 13, 21]",0.2028368794326241,0.1531564404492581,0.03106577444573604
335,"[2, 3, 13]",0.25673758865248225,-0.12095692921044236,0.031054190336297968
1219,"[5, 9, 19]",0.2297872340425532,0.13513565400357855,0.031052448154013795
1254,"[5, 11, 21]",0.2028368794326241,0.1524443298636847,0.030921332156747392
1296,"[5, 19, 21]",0.2028368794326241,0.15227365227365228,0.030886712446996135
1617,"[7, 9, 12]",0.27375886524822696,0.11276315049575886,0.030869912121533987
1992,"[9, 12, 20]",0.20425531914893616,0.15096398945626632,0.03083519784638631
740,"[3, 9, 24]",0.1375886524822695,-0.22361411829398223,0.030766765212079824
1956,"[9, 10]",0.3333333333333333,0.09220527231366252,0.030735090771220837
637,"[3, 4, 21]",0.2028368794326241,0.15071692120872449,0.030570949975670354
1394,"[6, 7, 21]",0.2028368794326241,0.15062653736686887,0.03055261679923723
945,"[4, 7, 8]",0.451063829787234,-0.06745168071134922,0.030425013427246878
1184,"[5, 7, 21]",0.2028368794326241,0.14879503553536705,0.030181120683060263
656,"[3, 5, 13]",0.25673758865248225,-0.11634407617561318,0.029869897571327637
1961,"[9, 10, 20]",0.20425531914893616,0.14615746316368555,0.029853439284497473
1175,"[5, 7]",0.5134751773049645,-0.05802622791573068,0.02979502766736809
1616,"[7, 9, 11]",0.3078014184397163,0.0966221796497905,0.029740443948942607
989,"[4, 9, 20]",0.20425531914893616,0.14475335112127563,0.02956664193115417
1788,"[8, 9, 12]",0.27375886524822696,-0.10772748503709496,0.029491354059800468
2004,"[9, 13]",0.25673758865248225,0.11392855901872895,0.02924974352112048
653,"[3, 5, 10]",0.3333333333333333,-0.08737969390219127,0.029126564634063757
1038,"[4, 12, 21]",0.2028368794326241,0.14348077560512792,0.029103192782316725
750,"[3, 10, 12]",0.27375886524822696,-0.10627358067172574,0.029093334850557543
1529,"[6, 21]",0.2028368794326241,0.14335664335664336,0.029078014184397163
1890,"[8, 21]",0.2028368794326241,-0.14335664335664336,0.029078014184397163
2263,"[11, 13, 21]",0.2028368794326241,0.14322610793828044,0.029051536787480996
115,"[1, 7]",0.5134751773049645,-0.05651816151404726,0.029020673004376038
2472,"[13, 19, 21]",0.2028368794326241,0.14305543034824802,0.02901691707772974
2005,"[9, 13, 19]",0.2297872340425532,0.12591743207817427,0.028934218434984726
1319,"[5, 21]",0.2028368794326241,0.14060939060939062,0.028520770010131712
674,"[3, 6, 10]",0.3333333333333333,-0.08554819207068945,0.02851606402356315
1790,"[8, 9, 19]",0.2297872340425532,-0.12403913347309574,0.028502609393817744
459,"[2, 9, 19]",0.2297872340425532,0.12361474763288674,0.028405090945429295
718,"[3, 8, 20]",0.20425531914893616,-0.1389268366727383,0.02837654536294229
2639,"[20, 21]",0.2028368794326241,-0.13988442113442112,0.028373719464144992
1683,"[7, 13, 21]",0.2028368794326241,0.1395768136099628,0.02831132531379387
893,"[3, 28, 30]",0.10354609929078014,0.27322404371584696,0.028291283959229543
892,"[3, 28, 29]",0.10354609929078014,0.27322404371584696,0.028291283959229543
687,"[3, 6, 28]",0.10354609929078014,0.27322404371584696,0.028291283959229543
688,"[3, 6, 29]",0.10354609929078014,0.27322404371584696,0.028291283959229543
896,"[3, 29, 30]",0.10354609929078014,0.27322404371584696,0.028291283959229543
861,"[3, 23, 28]",0.10354609929078014,0.27322404371584696,0.028291283959229543
863,"[3, 23, 30]",0.10354609929078014,0.27322404371584696,0.028291283959229543
689,"[3, 6, 30]",0.10354609929078014,0.27322404371584696,0.028291283959229543
862,"[3, 23, 29]",0.10354609929078014,0.27322404371584696,0.028291283959229543
259,"[1, 21]",0.2028368794326241,-0.13910132420770718,0.02821487852723706
873,"[3, 25]",0.1375886524822695,-0.20491803278688525,0.028194396000465066
865,"[3, 24]",0.1375886524822695,-0.20491803278688525,0.028194396000465066
856,"[3, 23]",0.1375886524822695,0.20491803278688525,0.028194396000465066
668,"[3, 5, 30]",0.10354609929078014,0.27139254188434514,0.02810163908873361
666,"[3, 5, 28]",0.10354609929078014,0.27139254188434514,0.02810163908873361
833,"[3, 20, 30]",0.10354609929078014,0.2709092289010322,0.028051593914574964
831,"[3, 20, 28]",0.10354609929078014,0.2709092289010322,0.028051593914574964
832,"[3, 20, 29]",0.10354609929078014,0.2709092289010322,0.028051593914574964
157,"[1, 9, 12]",0.27375886524822696,-0.10205372617184674,0.027938112271158045
700,"[3, 7, 21]",0.2028368794326241,0.13713729436942917,0.027816500843728185
632,"[3, 4, 11]",0.3078014184397163,-0.08981532989994119,0.027645285940832962
1603,"[7, 8, 21]",0.2028368794326241,-0.13608674934641785,0.027603411569557094
1977,"[9, 11, 20]",0.20425531914893616,0.13482301861029797,0.02753831869486937
2019,"[9, 19, 20]",0.20425531914893616,0.13465234102026555,0.027503456889245728
1595,"[7, 8]",0.451063829787234,-0.06077348066298342,0.027412718937345714
37,"[1, 3, 20]",0.20425531914893616,-0.13325307780749007,0.027217649935146908
1989,"[9, 12]",0.27375886524822696,0.09941506175253365,0.02721575449395602
749,"[3, 10, 11]",0.3078014184397163,-0.08841121785753132,0.02721309826253092
159,"[1, 9, 19]",0.2297872340425532,-0.1183653746078475,0.027198852037547936
808,"[3, 13, 30]",0.10354609929078014,0.2621743199589409,0.027147128165961258
806,"[3, 13, 28]",0.10354609929078014,0.2621743199589409,0.027147128165961258
1867,"[8, 19, 21]",0.2028368794326241,-0.13260813260813262,0.026897819805621226
894,"[3, 28, 31]",0.10354609929078014,0.2595254135788607,0.02687284424291749
864,"[3, 23, 31]",0.10354609929078014,0.2595254135788607,0.02687284424291749
690,"[3, 6, 31]",0.10354609929078014,0.2595254135788607,0.02687284424291749
899,"[3, 30, 31]",0.10354609929078014,0.2595254135788607,0.02687284424291749
897,"[3, 29, 31]",0.10354609929078014,0.2595254135788607,0.02687284424291749
1825,"[8, 11, 21]",0.2028368794326241,-0.1324374550181002,0.02686320009586997
1620,"[7, 9, 20]",0.20425531914893616,0.13117372428198032,0.026792930917170447
902,"[4, 5, 6]",0.5134751773049645,0.05204055204055205,0.026721531686070697
1991,"[9, 12, 19]",0.2297872340425532,0.11624176723404409,0.026710874172929278
669,"[3, 5, 31]",0.10354609929078014,0.2576939117473589,0.02668319937242156
1708,"[7, 20, 21]",0.2028368794326241,-0.1314571197167882,0.0266643519425542
834,"[3, 20, 31]",0.10354609929078014,0.2572105987640459,0.02663315419826291
853,"[3, 22, 29]",0.10354609929078014,0.25688417443480127,0.02659935423225602
852,"[3, 22, 28]",0.10354609929078014,0.25688417443480127,0.02659935423225602
854,"[3, 22, 30]",0.10354609929078014,0.25688417443480127,0.02659935423225602
124,"[1, 7, 21]",0.2028368794326241,-0.1304129904811696,0.026452564026676954
1531,"[6, 21, 23]",0.1375886524822695,0.19114219114219116,0.026298996511762474
793,"[3, 12, 29]",0.10354609929078014,0.25249865511481073,0.026145250813306643
794,"[3, 12, 30]",0.10354609929078014,0.25249865511481073,0.026145250813306643
792,"[3, 12, 28]",0.10354609929078014,0.25249865511481073,0.026145250813306643
846,"[3, 22]",0.14468085106382977,0.18040822886531663,0.02610161609115219
1321,"[5, 21, 23]",0.1375886524822695,0.18931068931068934,0.026047002642747327
2031,"[9, 20]",0.20425531914893616,0.12703092243186584,0.02594674160310451
236,"[1, 19, 21]",0.2028368794326241,-0.12693437374288438,0.025746972262741086
809,"[3, 13, 31]",0.10354609929078014,0.24847568982195462,0.0257286884496492
2495,"[13, 21]",0.2028368794326241,0.12678205772128426,0.025716076956232126
194,"[1, 11, 21]",0.2028368794326241,-0.12676369615285196,0.02571235255298983
1960,"[9, 10, 19]",0.2297872340425532,0.11143524094146334,0.025606395790804343
645,"[3, 4, 29]",0.10354609929078014,0.24628801677982007,0.025502163439612573
646,"[3, 4, 30]",0.10354609929078014,0.24628801677982007,0.025502163439612573
644,"[3, 4, 28]",0.10354609929078014,0.24628801677982007,0.025502163439612573
1530,"[6, 21, 22]",0.14468085106382977,0.17480232186114542,0.025290548694804016
988,"[4, 9, 19]",0.2297872340425532,0.11003112889905342,0.025283748768293125
855,"[3, 22, 31]",0.10354609929078014,0.24318554429781494,0.025180914515943956
1789,"[8, 9, 13]",0.25673758865248225,-0.09805182019296477,0.02517358787932854
2046,"[9, 21, 24]",0.1375886524822695,-0.18257319200715427,0.025119999467651016
1320,"[5, 21, 22]",0.14468085106382977,0.1729708200296436,0.025025565451097367
559,"[2, 21]",0.2028368794326241,-0.12332803105335295,0.025015472965431874
972,"[4, 8, 21]",0.2028368794326241,-0.12250712250712252,0.024848962437614922
751,"[3, 10, 13]",0.25673758865248225,-0.09659791582759555,0.02480031597843233
2497,"[13, 21, 23]",0.1375886524822695,0.18009246738528506,0.02477867990974844
5,"[1, 2, 7]",0.5134751773049645,-0.04819430311226767,0.024746578335660845
795,"[3, 12, 31]",0.10354609929078014,0.23880002497782446,0.024726811096994587
1809,"[8, 10, 21]",0.2028368794326241,-0.1211030104647126,0.024564156732558726
724,"[3, 8, 26]",0.1375886524822695,-0.17784913525998536,0.02447002286555827
874,"[3, 25, 26]",0.1375886524822695,-0.17784913525998536,0.02447002286555827
867,"[3, 24, 26]",0.1375886524822695,-0.17784913525998536,0.02447002286555827
837,"[3, 21, 23]",0.1375886524822695,0.17765294814475144,0.024443029744738852
703,"[3, 7, 24]",0.1375886524822695,-0.1771276756332458,0.024370758207694812
704,"[3, 7, 25]",0.1375886524822695,-0.1771276756332458,0.024370758207694812
416,"[2, 7, 8]",0.451063829787234,-0.05386806197751589,0.0242979343387944
708,"[3, 7, 29]",0.10354609929078014,0.2327083899405247,0.02409604605057915
707,"[3, 7, 28]",0.10354609929078014,0.2327083899405247,0.02409604605057915
709,"[3, 7, 30]",0.10354609929078014,0.2327083899405247,0.02409604605057915
647,"[3, 4, 31]",0.10354609929078014,0.23258938664283377,0.024083723723300518
2706,"[21, 22, 23]",0.1375886524822695,0.17480232186114542,0.024050815915646957
843,"[3, 21, 29]",0.10354609929078014,-0.23218311742901906,0.024041656130948073
1433,"[6, 9, 23]",0.1375886524822695,0.17400419287211738,0.023941002423539554
2066,"[9, 23, 25]",0.1375886524822695,0.17400419287211738,0.023941002423539554
1435,"[6, 9, 25]",0.1375886524822695,0.17400419287211738,0.023941002423539554
1598,"[7, 8, 11]",0.3078014184397163,-0.07738201322232689,0.0238182934315531
158,"[1, 9, 13]",0.25673758865248225,-0.09237806132771655,0.02371692070966907
61,"[1, 4, 21]",0.2028368794326241,-0.11683336364187429,0.023698114894734782
2496,"[13, 21, 22]",0.14468085106382977,0.1637525981042393,0.02369186525763462
43,"[1, 3, 26]",0.1375886524822695,-0.17217537639473712,0.023689378028779434
1225,"[5, 9, 25]",0.1375886524822695,0.17217269104061556,0.02368900855452441
1223,"[5, 9, 23]",0.1375886524822695,0.17217269104061556,0.02368900855452441
698,"[3, 7, 19]",0.2297872340425532,-0.10305360155917173,0.02368040206040542
2036,"[9, 20, 25]",0.1375886524822695,0.1716893780573026,0.023622510172423197
2034,"[9, 20, 23]",0.1375886524822695,0.1716893780573026,0.023622510172423197
1840,"[8, 12, 21]",0.2028368794326241,-0.11629648417213184,0.023589215938460785
333,"[2, 3, 11]",0.3078014184397163,-0.0762317111661079,0.023464228827014773
178,"[1, 10, 21]",0.2028368794326241,-0.11542925159946438,0.02341330918967859
836,"[3, 21, 22]",0.14468085106382977,0.1613130788637057,0.02333891353772763
1973,"[9, 11]",0.3078014184397163,0.07520360548358113,0.023147776439627097
768,"[3, 11, 19]",0.2297872340425532,-0.09991634000095133,0.02295949940447392
337,"[2, 3, 20]",0.20425531914893616,-0.11222202026835108,0.022921944565450433
766,"[3, 11, 12]",0.27375886524822696,-0.08360469156495053,0.02288752549224887
1432,"[6, 9, 22]",0.14468085106382977,0.15766432359107163,0.0228110085195593
2404,"[12, 21]",0.2028368794326241,-0.11226856045508896,0.02277220446110315
710,"[3, 7, 31]",0.10354609929078014,0.21900975980353843,0.0226776063342671
1222,"[5, 9, 22]",0.14468085106382977,0.1558328217595698,0.02254602527585265
640,"[3, 4, 24]",0.1375886524822695,-0.16354804879395043,0.022502355649664102
641,"[3, 4, 25]",0.1375886524822695,-0.16354804879395043,0.022502355649664102
2033,"[9, 20, 22]",0.14468085106382977,0.15534950877625686,0.022476099142096737
209,"[1, 12, 21]",0.2028368794326241,-0.11062272530688362,0.02243836839558065
2011,"[9, 13, 25]",0.1375886524822695,0.16295446911521133,0.02242068582152553
2009,"[9, 13, 23]",0.1375886524822695,0.16295446911521133,0.02242068582152553
757,"[3, 10, 24]",0.1375886524822695,-0.1621439367515405,0.022309165765814796
758,"[3, 10, 25]",0.1375886524822695,-0.1621439367515405,0.022309165765814796
424,"[2, 7, 21]",0.2028368794326241,-0.10938193294203065,0.022186689944270047
1619,"[7, 9, 19]",0.2297872340425532,0.09645150205975808,0.022163323877561432
868,"[3, 24, 27]",0.12056737588652482,-0.18367084538733525,0.022144711855210632
725,"[3, 8, 27]",0.12056737588652482,-0.18367084538733525,0.022144711855210632
1159,"[5, 6, 11]",0.3078014184397163,0.07190121706250739,0.02213129659938171
720,"[3, 8, 22]",0.14468085106382977,-0.15295189113896926,0.022129209781808316
463,"[2, 9, 23]",0.1375886524822695,0.1606517846699238,0.02210386257160654
465,"[2, 9, 25]",0.1375886524822695,0.1606517846699238,0.02210386257160654
443,"[2, 8, 21]",0.2028368794326241,-0.10892350377328919,0.022093703602241634
119,"[1, 7, 11]",0.3078014184397163,-0.07170825435707867,0.022071902404944783
1597,"[7, 8, 10]",0.3333333333333333,-0.06604756866893931,0.022015856222979767
2055,"[9, 22, 23]",0.1375886524822695,0.15766432359107163,0.02169282182742404
2057,"[9, 22, 25]",0.1375886524822695,0.15766432359107163,0.02169282182742404
788,"[3, 12, 24]",0.1375886524822695,-0.15733741045895977,0.021647842290098012
789,"[3, 12, 25]",0.1375886524822695,-0.15733741045895977,0.021647842290098012
1854,"[8, 13, 21]",0.2028368794326241,-0.10662081932800165,0.021626634275041468
536,"[2, 19, 21]",0.2028368794326241,-0.10590331620374539,0.021481098180334172
494,"[2, 11, 21]",0.2028368794326241,-0.10573263861371295,0.021446478470582907
2179,"[10, 21]",0.2028368794326241,-0.10505877101621783,0.02130979326995624
39,"[1, 3, 22]",0.14468085106382977,-0.14727813227372102,0.021308325520453253
895,"[3, 29]",0.10354609929078014,0.20491803278688525,0.02121846296942216
