,Pattern,Relative SUP,local_interest_3,local_criterion_3,local_interest_5,local_criterion_5,local_interest_14,local_criterion_14,local_interest_18,local_criterion_18
0,"[1, 2]",0.9983542480970994,0,0,0,0,0,0,0.00010987504977123808,0.00010969422269899576
1,"[1, 2, 3]",0.12939724336556263,0,0,0,0,0,0,0.442091086088327,0.05720536785631715
2,"[2, 3]",0.1326740832303255,0,0,0,0,0,0,0.4363565171325691,0.057893200872141434
