,Pattern,Relative SUP,global_interest_11,global_criterion_11,global_interest_24,global_criterion_24,global_interest_28,global_criterion_28,global_interest_32,global_criterion_32
143,"[5, 6, 7]",0.5642276422764227,0.3616784986293668,0.20406900654372404,0.23232820224455847,0.13108599378676714,0.21349078044094566,0.1204573996959482,0.1946533586373328,0.10982880560512923
76,"[3, 4, 5, 6, 7]",0.5642276422764227,0.3616784986293668,0.20406900654372404,0.23232820224455847,0.13108599378676714,0.21349078044094566,0.1204573996959482,0.1946533586373328,0.10982880560512923
5,"[1, 2, 3, 4, 5, 6, 7]",0.5642276422764227,0.3616784986293668,0.20406900654372404,0.23232820224455847,0.13108599378676714,0.21349078044094566,0.1204573996959482,0.1946533586373328,0.10982880560512923
75,"[3, 4, 5, 6]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
109,"[4, 5, 6]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
4,"[1, 2, 3, 4, 5, 6]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
175,"[6, 7]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
40,"[2, 3, 4, 5, 6]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
142,"[5, 6]",0.5658536585365853,0.35929352396972253,0.2033075550267698,0.23079618727221757,0.1305968669442792,0.21208298289879457,0.12000793178663496,0.19336977852537152,0.1094189966289907
352,"[12, 13]",0.3463414634146341,0.5317073170731708,0.18415229030339084,0.567731592808886,0.19662899068015074,0.5216993015000573,0.18068609954392226,0.47566701019122865,0.16474320840769383
403,"[14, 15]",0.34471544715447155,0.5317073170731708,0.18328772556018244,0.5718285013038811,0.1971181175226387,0.5254640282251879,0.1811355674532355,0.47909955514649477,0.16515301738383234
380,"[13, 14, 15, 16]",0.34471544715447155,0.5317073170731708,0.18328772556018244,0.5718285013038811,0.1971181175226387,0.5254640282251879,0.1811355674532355,0.47909955514649477,0.16515301738383234
379,"[13, 14, 15]",0.34471544715447155,0.5317073170731708,0.18328772556018244,0.5718285013038811,0.1971181175226387,0.5254640282251879,0.1811355674532355,0.47909955514649477,0.16515301738383234
378,"[13, 14]",0.34471544715447155,0.5317073170731708,0.18328772556018244,0.5718285013038811,0.1971181175226387,0.5254640282251879,0.1811355674532355,0.47909955514649477,0.16515301738383234
427,"[15, 16]",0.34471544715447155,0.5317073170731708,0.18328772556018244,0.5718285013038811,0.1971181175226387,0.5254640282251879,0.1811355674532355,0.47909955514649477,0.16515301738383234
404,"[14, 15, 16]",0.34471544715447155,0.5317073170731708,0.18328772556018244,0.5718285013038811,0.1971181175226387,0.5254640282251879,0.1811355674532355,0.47909955514649477,0.16515301738383234
353,"[12, 13, 14]",0.34308943089430893,0.5317073170731708,0.18242316081697402,0.5712249065618618,0.19598122810496393,0.5245251030709359,0.17995901910238613,0.47782529958001013,0.16393681009980834
355,"[12, 13, 14, 15, 16]",0.34308943089430893,0.5317073170731708,0.18242316081697402,0.5712249065618618,0.19598122810496393,0.5245251030709359,0.17995901910238613,0.47782529958001013,0.16393681009980834
354,"[12, 13, 14, 15]",0.34308943089430893,0.5317073170731708,0.18242316081697402,0.5712249065618618,0.19598122810496393,0.5245251030709359,0.17995901910238613,0.47782529958001013,0.16393681009980834
381,"[13, 14, 15, 16, 17]",0.3300813008130081,0.5317073170731708,0.17550664287130677,0.6105170411310026,0.20152025910503013,0.5610156594176778,0.18518077863705462,0.5115142777043533,0.16884129816907922
428,"[15, 16, 17]",0.3300813008130081,0.5317073170731708,0.17550664287130677,0.6105170411310026,0.20152025910503013,0.5610156594176778,0.18518077863705462,0.5115142777043533,0.16884129816907922
450,"[16, 17]",0.3300813008130081,0.5317073170731708,0.17550664287130677,0.6105170411310026,0.20152025910503013,0.5610156594176778,0.18518077863705462,0.5115142777043533,0.16884129816907922
405,"[14, 15, 16, 17]",0.3300813008130081,0.5317073170731708,0.17550664287130677,0.6105170411310026,0.20152025910503013,0.5610156594176778,0.18518077863705462,0.5115142777043533,0.16884129816907922
356,"[12, 13, 14, 15, 16, 17]",0.3284552845528455,0.5317073170731708,0.17464207812809834,0.6100780809788295,0.20038336968735537,0.5602108991386943,0.18400423028620524,0.5103437172985592,0.1676250908850552
493,"[19, 20]",0.32682926829268294,0.5317073170731708,0.17377751338488998,0.6195850018201674,0.20249851279000594,0.5693483800509647,0.18607971445568114,0.5191117582817619,0.16966091612135634
530,"[21, 22]",0.3235772357723577,0.5317073170731708,0.17204838389847313,0.628835233075949,0.20347676647498186,0.5778485925562773,0.1869786502743076,0.5268619520366058,0.1704805340736334
513,"[20, 21, 22]",0.3235772357723577,0.5317073170731708,0.17204838389847313,0.628835233075949,0.20347676647498186,0.5778485925562773,0.1869786502743076,0.5268619520366058,0.1704805340736334
547,"[22, 23]",0.3235772357723577,0.5317073170731708,0.17204838389847313,0.628835233075949,0.20347676647498186,0.5778485925562773,0.1869786502743076,0.5268619520366058,0.1704805340736334
514,"[20, 21, 22, 23]",0.3235772357723577,0.5317073170731708,0.17204838389847313,0.628835233075949,0.20347676647498186,0.5778485925562773,0.1869786502743076,0.5268619520366058,0.1704805340736334
531,"[21, 22, 23]",0.3235772357723577,0.5317073170731708,0.17204838389847313,0.628835233075949,0.20347676647498186,0.5778485925562773,0.1869786502743076,0.5268619520366058,0.1704805340736334
512,"[20, 21]",0.3235772357723577,0.5317073170731708,0.17204838389847313,0.628835233075949,0.20347676647498186,0.5778485925562773,0.1869786502743076,0.5268619520366058,0.1704805340736334
494,"[19, 20, 21]",0.3235772357723577,0.5317073170731708,0.17204838389847313,0.628835233075949,0.20347676647498186,0.5778485925562773,0.1869786502743076,0.5268619520366058,0.1704805340736334
495,"[19, 20, 21, 22]",0.3235772357723577,0.5317073170731708,0.17204838389847313,0.628835233075949,0.20347676647498186,0.5778485925562773,0.1869786502743076,0.5268619520366058,0.1704805340736334
496,"[19, 20, 21, 22, 23]",0.3235772357723577,0.5317073170731708,0.17204838389847313,0.628835233075949,0.20347676647498186,0.5778485925562773,0.1869786502743076,0.5268619520366058,0.1704805340736334
3,"[1, 2, 3, 4, 5]",0.6439024390243903,0.258980044345898,0.16675788221296847,0.16635870904163585,0.10711877850485821,0.152870165065287,0.09843347213959944,0.13938162108893815,0.08974816577434067
74,"[3, 4, 5]",0.6439024390243903,0.258980044345898,0.16675788221296847,0.16635870904163585,0.10711877850485821,0.152870165065287,0.09843347213959944,0.13938162108893815,0.08974816577434067
39,"[2, 3, 4, 5]",0.6439024390243903,0.258980044345898,0.16675788221296847,0.16635870904163585,0.10711877850485821,0.152870165065287,0.09843347213959944,0.13938162108893815,0.08974816577434067
108,"[4, 5]",0.6439024390243903,0.258980044345898,0.16675788221296847,0.16635870904163585,0.10711877850485821,0.152870165065287,0.09843347213959944,0.13938162108893815,0.08974816577434067
73,"[3, 4]",0.6455284552845528,0.2571481231185108,0.1659964306960143,0.1651819540865434,0.10662965166237029,0.15178882267412097,0.09798400423028622,0.13839569126169854,0.08933835679820214
38,"[2, 3, 4]",0.6455284552845528,0.2571481231185108,0.1659964306960143,0.1651819540865434,0.10662965166237029,0.15178882267412097,0.09798400423028622,0.13839569126169854,0.08933835679820214
2,"[1, 2, 3, 4]",0.6455284552845528,0.2571481231185108,0.1659964306960143,0.1651819540865434,0.10662965166237029,0.15178882267412097,0.09798400423028622,0.13839569126169854,0.08933835679820214
497,"[19, 20, 21, 22, 23, 24]",0.3008130081300813,0.5317073170731708,0.15994447749355545,0.0,0.0,0.6424961546912766,0.193271201004693,0.5858053175126345,0.17621785973957302
548,"[22, 23, 24]",0.3008130081300813,0.5317073170731708,0.15994447749355545,0.0,0.0,0.6424961546912766,0.193271201004693,0.5858053175126345,0.17621785973957302
515,"[20, 21, 22, 23, 24]",0.3008130081300813,0.5317073170731708,0.15994447749355545,0.0,0.0,0.6424961546912766,0.193271201004693,0.5858053175126345,0.17621785973957302
580,"[24, 25, 26, 27]",0.3008130081300813,0.5317073170731708,0.15994447749355545,0.0,0.0,0.6424961546912766,0.193271201004693,0.5858053175126345,0.17621785973957302
605,"[26, 27]",0.3008130081300813,0.5317073170731708,0.15994447749355545,0.6991869918699187,0.21032454226981298,0.6424961546912766,0.193271201004693,0.5858053175126345,0.17621785973957302
579,"[24, 25, 26]",0.3008130081300813,0.5317073170731708,0.15994447749355545,0.0,0.0,0.6424961546912766,0.193271201004693,0.5858053175126345,0.17621785973957302
578,"[24, 25]",0.3008130081300813,0.5317073170731708,0.15994447749355545,0.0,0.0,0.6424961546912766,0.193271201004693,0.5858053175126345,0.17621785973957302
563,"[23, 24]",0.3008130081300813,0.5317073170731708,0.15994447749355545,0.0,0.0,0.6424961546912766,0.193271201004693,0.5858053175126345,0.17621785973957302
593,"[25, 26, 27]",0.3008130081300813,0.5317073170731708,0.15994447749355545,0.6991869918699187,0.21032454226981298,0.6424961546912766,0.193271201004693,0.5858053175126345,0.17621785973957302
532,"[21, 22, 23, 24]",0.3008130081300813,0.5317073170731708,0.15994447749355545,0.0,0.0,0.6424961546912766,0.193271201004693,0.5858053175126345,0.17621785973957302
592,"[25, 26]",0.3008130081300813,0.5317073170731708,0.15994447749355545,0.6991869918699187,0.21032454226981298,0.6424961546912766,0.193271201004693,0.5858053175126345,0.17621785973957302
500,"[19, 20, 21, 22, 23, 24, 25, 26, 27]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
550,"[22, 23, 24, 25, 26]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
549,"[22, 23, 24, 25]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
499,"[19, 20, 21, 22, 23, 24, 25, 26]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
498,"[19, 20, 21, 22, 23, 24, 25]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
551,"[22, 23, 24, 25, 26, 27]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
564,"[23, 24, 25]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
518,"[20, 21, 22, 23, 24, 25, 26, 27]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
535,"[21, 22, 23, 24, 25, 26, 27]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
566,"[23, 24, 25, 26, 27]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
516,"[20, 21, 22, 23, 24, 25]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
534,"[21, 22, 23, 24, 25, 26]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
533,"[21, 22, 23, 24, 25]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
565,"[23, 24, 25, 26]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
517,"[20, 21, 22, 23, 24, 25, 26]",0.2991869918699187,0.5317073170731708,0.15907991275034702,0.0,0.0,0.642055496641923,0.19209465265384362,0.5849240014139272,0.17500165245554897
406,"[14, 15, 16, 17, 18]",0.2780487804878049,0.5317073170731708,0.14784057108863774,0.6056197404079302,0.16839183025976598,0.5481386392811296,0.15240928019036287,0.5023534445870774,0.13967876264128495
451,"[16, 17, 18]",0.2780487804878049,0.5317073170731708,0.14784057108863774,0.6056197404079302,0.16839183025976598,0.5481386392811296,0.15240928019036287,0.5023534445870774,0.13967876264128495
472,"[17, 18]",0.2780487804878049,0.5317073170731708,0.14784057108863774,0.6056197404079302,0.16839183025976598,0.5481386392811296,0.15240928019036287,0.5023534445870774,0.13967876264128495
429,"[15, 16, 17, 18]",0.2780487804878049,0.5317073170731708,0.14784057108863774,0.6056197404079302,0.16839183025976598,0.5481386392811296,0.15240928019036287,0.5023534445870774,0.13967876264128495
382,"[13, 14, 15, 16, 17, 18]",0.2780487804878049,0.5317073170731708,0.14784057108863774,0.6056197404079302,0.16839183025976598,0.5481386392811296,0.15240928019036287,0.5023534445870774,0.13967876264128495
617,"[27, 28]",0.2764227642276423,0.5317073170731708,0.14697600634542932,0.6991869918699187,0.19327120100469297,0.0,0.0,0.6597321855571496,0.18236499438165113
357,"[12, 13, 14, 15, 16, 17, 18]",0.2764227642276423,0.5317073170731708,0.14697600634542932,0.6050693448110951,0.16725494084209133,0.5471066475370636,0.15123273183951352,0.500908656145385,0.1384625553572609
606,"[26, 27, 28]",0.2764227642276423,0.5317073170731708,0.14697600634542932,0.6991869918699187,0.19327120100469297,0.0,0.0,0.6597321855571496,0.18236499438165113
594,"[25, 26, 27, 28]",0.2764227642276423,0.5317073170731708,0.14697600634542932,0.6991869918699187,0.19327120100469297,0.0,0.0,0.6597321855571496,0.18236499438165113
581,"[24, 25, 26, 27, 28]",0.2764227642276423,0.5317073170731708,0.14697600634542932,0.0,0.0,0.0,0.0,0.6597321855571496,0.18236499438165113
383,"[13, 14, 15, 16, 17, 18, 19]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
408,"[14, 15, 16, 17, 18, 19, 20]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
431,"[15, 16, 17, 18, 19, 20]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
430,"[15, 16, 17, 18, 19]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
519,"[20, 21, 22, 23, 24, 25, 26, 27, 28]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.0,0.0,0.0,0.0,0.6592100832250927,0.18114878709762708
407,"[14, 15, 16, 17, 18, 19]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
567,"[23, 24, 25, 26, 27, 28]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.0,0.0,0.0,0.0,0.6592100832250927,0.18114878709762708
474,"[17, 18, 19, 20]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
473,"[17, 18, 19]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
501,"[19, 20, 21, 22, 23, 24, 25, 26, 27, 28]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.0,0.0,0.0,0.0,0.6592100832250927,0.18114878709762708
552,"[22, 23, 24, 25, 26, 27, 28]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.0,0.0,0.0,0.0,0.6592100832250927,0.18114878709762708
536,"[21, 22, 23, 24, 25, 26, 27, 28]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.0,0.0,0.0,0.0,0.6592100832250927,0.18114878709762708
684,"[18, 19, 20]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
384,"[13, 14, 15, 16, 17, 18, 19, 20]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
453,"[16, 17, 18, 19, 20]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
452,"[16, 17, 18, 19]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
683,"[18, 19]",0.27479674796747966,0.5317073170731708,0.1461114416022209,0.6163467551835282,0.1693700839447419,0.5578967623995768,0.15330821600898936,0.5112810891422523,0.140498380593562
358,"[12, 13, 14, 15, 16, 17, 18, 19]",0.2731707317073171,0.5317073170731708,0.14524687685901252,0.6158536585365852,0.1682331945270672,0.556910569105691,0.15213166765814,0.5098722415795587,0.139282173309538
359,"[12, 13, 14, 15, 16, 17, 18, 19, 20]",0.2731707317073171,0.5317073170731708,0.14524687685901252,0.6158536585365852,0.1682331945270672,0.556910569105691,0.15213166765814,0.5098722415795587,0.139282173309538
476,"[17, 18, 19, 20, 21, 22]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
686,"[18, 19, 20, 21, 22]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
434,"[15, 16, 17, 18, 19, 20, 21, 22, 23]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
433,"[15, 16, 17, 18, 19, 20, 21, 22]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
432,"[15, 16, 17, 18, 19, 20, 21]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
385,"[13, 14, 15, 16, 17, 18, 19, 20, 21]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
386,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
477,"[17, 18, 19, 20, 21, 22, 23]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
475,"[17, 18, 19, 20, 21]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
409,"[14, 15, 16, 17, 18, 19, 20, 21]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
387,"[13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
456,"[16, 17, 18, 19, 20, 21, 22, 23]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
454,"[16, 17, 18, 19, 20, 21]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
685,"[18, 19, 20, 21]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
411,"[14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
455,"[16, 17, 18, 19, 20, 21, 22]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
410,"[14, 15, 16, 17, 18, 19, 20, 21, 22]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
687,"[18, 19, 20, 21, 22, 23]",0.27154471544715447,0.5317073170731708,0.1443823121158041,0.6273307044447689,0.17034833762971774,0.5678886130178666,0.15420715182761582,0.5204225694951561,0.14131799854583912
362,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23]",0.26991869918699185,0.5317073170731708,0.14351774737259568,0.6268978352434127,0.1692114482120431,0.5669507297482614,0.1530306034767665,0.5190518170241945,0.14010179126181507
361,"[12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22]",0.26991869918699185,0.5317073170731708,0.14351774737259568,0.6268978352434127,0.1692114482120431,0.5669507297482614,0.1530306034767665,0.5190518170241945,0.14010179126181507
