,Pattern,Relative SUP,local_dropout_interest,local_dropout_criterion
1452,"[3, 6, 21]",0.3235772357723577,0.22555555555555556,0.07298464317976512
1453,"[3, 6, 22]",0.3235772357723577,0.22555555555555556,0.07298464317976512
1681,"[3, 14, 22]",0.3235772357723577,0.22555555555555556,0.07298464317976512
1680,"[3, 14, 21]",0.3235772357723577,0.22555555555555556,0.07298464317976512
1705,"[3, 15, 22]",0.3235772357723577,0.22555555555555556,0.07298464317976512
1704,"[3, 15, 21]",0.3235772357723577,0.22555555555555556,0.07298464317976512
1808,"[3, 21, 22]",0.3235772357723577,0.22555555555555556,0.07298464317976512
1386,"[3, 4, 22]",0.3235772357723577,0.22471592499300308,0.07271295784326441
1385,"[3, 4, 21]",0.3235772357723577,0.22471592499300308,0.07271295784326441
1679,"[3, 14, 20]",0.32682926829268294,0.22223880597014922,0.07263414634146341
1703,"[3, 15, 20]",0.32682926829268294,0.22223880597014922,0.07263414634146341
1451,"[3, 6, 20]",0.32682926829268294,0.22223880597014922,0.07263414634146341
1656,"[3, 13, 22]",0.3235772357723577,0.22399061032863848,0.07247826252910415
1384,"[3, 4, 20]",0.32682926829268294,0.22139917540759674,0.0723597304990682
1654,"[3, 13, 20]",0.32682926829268294,0.2206738607432322,0.07212267643803198
1789,"[3, 20, 21]",0.3235772357723577,0.22223880597014922,0.07191141851717023
1790,"[3, 20, 22]",0.3235772357723577,0.22223880597014922,0.07191141851717023
3159,"[6, 7, 11]",0.4682926829268293,0.15245849297573436,0.0713951967105878
2070,"[4, 7, 11]",0.4682926829268293,0.15161886241318187,0.07100200386178274
1630,"[3, 12, 22]",0.3235772357723577,0.2179102956167176,0.0705108111019948
1629,"[3, 12, 21]",0.3235772357723577,0.2179102956167176,0.0705108111019948
1628,"[3, 12, 20]",0.32682926829268294,0.2145935460313113,0.07013545162974565
1404,"[3, 5]",0.6439024390243903,0.10856060606060605,0.06990243902439024
1484,"[3, 7, 21]",0.3235772357723577,0.21597701149425286,0.06988524436968506
1485,"[3, 7, 22]",0.3235772357723577,0.21597701149425286,0.06988524436968506
1483,"[3, 7, 20]",0.32682926829268294,0.21266026190884654,0.06950359779459862
41,"[1, 3, 7]",0.5658536585365853,-0.12235632183908046,0.06923577235772357
1472,"[3, 7, 8]",0.5495934959349593,-0.12235632183908046,0.06724623866928324
708,"[2, 3, 8]",0.5495934959349593,-0.1209078590785908,0.06645017295701412
1809,"[3, 21, 23]",0.3235772357723577,0.2021049692908989,0.06539656729900631
1826,"[3, 22, 23]",0.3235772357723577,0.2021049692908989,0.06539656729900631
1682,"[3, 14, 23]",0.3235772357723577,0.2021049692908989,0.06539656729900631
1706,"[3, 15, 23]",0.3235772357723577,0.2021049692908989,0.06539656729900631
1454,"[3, 6, 23]",0.3235772357723577,0.2021049692908989,0.06539656729900631
43,"[1, 3, 9]",0.5495934959349593,-0.11869493754109138,0.06523396567299006
1504,"[3, 8, 9]",0.5495934959349593,-0.11869493754109138,0.06523396567299006
1387,"[3, 4, 23]",0.3235772357723577,0.20126533872834645,0.0651248819625056
1657,"[3, 13, 23]",0.3235772357723577,0.2005400240639819,0.06489018664834535
1791,"[3, 20, 23]",0.3235772357723577,0.19878821970549262,0.06432334263641143
1414,"[3, 5, 15]",0.34471544715447155,0.18515151515151515,0.06382458733678247
1413,"[3, 5, 14]",0.34471544715447155,0.18515151515151515,0.06382458733678247
40,"[1, 3, 6]",0.5658536585365853,-0.11277777777777777,0.06381571815718157
1631,"[3, 12, 23]",0.3235772357723577,0.194459709352061,0.062922735221236
1411,"[3, 5, 12]",0.3544715447154472,0.1775062552126772,0.06292091648189209
704,"[2, 3, 4]",0.6455284552845528,-0.09735724573870425,0.06284687245246437
1373,"[3, 4, 8]",0.5495934959349593,-0.11361740834033025,0.06244338864883191
1486,"[3, 7, 23]",0.3235772357723577,0.19252642522959623,0.062297168488926254
42,"[1, 3, 8]",0.5495934959349593,-0.11277777777777777,0.06198193315266485
1440,"[3, 6, 8]",0.5495934959349593,-0.11277777777777777,0.06198193315266485
1473,"[3, 7, 9]",0.5495934959349593,-0.11052200231245324,0.06074217362863283
1713,"[3, 15, 30]",0.2682926829268293,0.22555555555555556,0.060514905149051494
1816,"[3, 21, 30]",0.2682926829268293,0.22555555555555556,0.060514905149051494
1832,"[3, 22, 29]",0.2682926829268293,0.22555555555555556,0.060514905149051494
1833,"[3, 22, 30]",0.2682926829268293,0.22555555555555556,0.060514905149051494
1689,"[3, 14, 30]",0.2682926829268293,0.22555555555555556,0.060514905149051494
1924,"[3, 29, 30]",0.2682926829268293,0.22555555555555556,0.060514905149051494
1460,"[3, 6, 29]",0.2682926829268293,0.22555555555555556,0.060514905149051494
1712,"[3, 15, 29]",0.2682926829268293,0.22555555555555556,0.060514905149051494
1461,"[3, 6, 30]",0.2682926829268293,0.22555555555555556,0.060514905149051494
1688,"[3, 14, 29]",0.2682926829268293,0.22555555555555556,0.060514905149051494
1393,"[3, 4, 29]",0.2682926829268293,0.22471592499300308,0.060289638412756925
1394,"[3, 4, 30]",0.2682926829268293,0.22471592499300308,0.060289638412756925
1664,"[3, 13, 30]",0.2682926829268293,0.22399061032863848,0.06009504179548838
707,"[2, 3, 7]",0.5658536585365853,-0.10609615923745447,0.060034899861193744
709,"[2, 3, 9]",0.5495934959349593,-0.10907353955196356,0.059946107916363706
1420,"[3, 5, 22]",0.3235772357723577,0.18515151515151515,0.05991081547179108
1814,"[3, 21, 28]",0.2764227642276423,0.2157516339869281,0.059638663053297195
1711,"[3, 15, 28]",0.2764227642276423,0.2157516339869281,0.059638663053297195
1459,"[3, 6, 28]",0.2764227642276423,0.2157516339869281,0.059638663053297195
1687,"[3, 14, 28]",0.2764227642276423,0.2157516339869281,0.059638663053297195
1831,"[3, 22, 28]",0.2764227642276423,0.2157516339869281,0.059638663053297195
1798,"[3, 20, 30]",0.2682926829268293,0.22223880597014922,0.05962504550418638
1797,"[3, 20, 29]",0.2682926829268293,0.22223880597014922,0.05962504550418638
1418,"[3, 5, 20]",0.32682926829268294,0.18183476556610884,0.05942892338014289
1392,"[3, 4, 28]",0.2764227642276423,0.2149120034243756,0.059406570052266426
1662,"[3, 13, 28]",0.2764227642276423,0.214186688760011,0.05920607656780792
1796,"[3, 20, 28]",0.2764227642276423,0.21243488440152178,0.0587218379646483
4210,"[8, 10, 11]",0.4682926829268293,-0.12519522534582775,0.058628007966826656
269,"[1, 10, 11]",0.4682926829268293,-0.12519522534582775,0.058628007966826656
1638,"[3, 12, 30]",0.2682926829268293,0.2179102956167176,0.058463737848387654
1637,"[3, 12, 29]",0.2682926829268293,0.2179102956167176,0.058463737848387654
1674,"[3, 14]",0.34471544715447155,0.16916666666666666,0.058314363143631434
1699,"[3, 15]",0.34471544715447155,0.16916666666666666,0.058314363143631434
1492,"[3, 7, 29]",0.2682926829268293,0.21597701149425286,0.057945051864311745
1493,"[3, 7, 30]",0.2682926829268293,0.21597701149425286,0.057945051864311745
1913,"[3, 28, 29]",0.2682926829268293,0.2157516339869281,0.057884584728200225
1914,"[3, 28, 30]",0.2682926829268293,0.2157516339869281,0.057884584728200225
1648,"[3, 13]",0.3463414634146341,0.16681924882629107,0.05777642276422763
1636,"[3, 12, 28]",0.2764227642276423,0.20810637404809015,0.05752533916776476
1491,"[3, 7, 28]",0.2764227642276423,0.2061730899256254,0.05699093542659565
2599,"[5, 6, 11]",0.4682926829268293,0.12163299663299662,0.05695984232569598
4238,"[8, 11]",0.4682926829268293,-0.12152777777777778,0.05691056910569106
297,"[1, 11]",0.4682926829268293,-0.12152777777777778,0.05691056910569106
3277,"[6, 11]",0.4682926829268293,0.12152777777777778,0.05691056910569106
2662,"[5, 8, 11]",0.4682926829268293,-0.12142255892255893,0.056861295885686135
114,"[1, 5, 11]",0.4682926829268293,-0.12142255892255893,0.056861295885686135
2005,"[4, 5, 11]",0.4682926829268293,0.12079336607044415,0.05656664947689092
2188,"[4, 11]",0.4682926829268293,0.12026833193394906,0.056320779832483465
1374,"[3, 4, 9]",0.5495934959349593,-0.10178308881370304,0.055939323608181504
1621,"[3, 12]",0.3544715447154472,0.15769877675840976,0.05589972899728997
3281,"[6, 11, 15]",0.34471544715447155,0.16203703703703703,0.05585666967780789
3280,"[6, 11, 14]",0.34471544715447155,0.16203703703703703,0.05585666967780789
5539,"[11, 14, 15]",0.34471544715447155,0.16203703703703703,0.05585666967780789
1746,"[3, 17]",0.3300813008130081,-0.16916666666666666,0.05583875338753387
3279,"[6, 11, 13]",0.3463414634146341,0.16047209181011995,0.055578139114724465
2192,"[4, 11, 15]",0.34471544715447155,0.16119740647448455,0.055567236052993046
2191,"[4, 11, 14]",0.34471544715447155,0.16119740647448455,0.055567236052993046
1564,"[3, 10]",0.5398373983739837,-0.10290160642570281,0.055550135501355014
1441,"[3, 6, 9]",0.5495934959349593,-0.10094345825115056,0.05547786811201445
5513,"[11, 13, 14]",0.34471544715447155,0.16047209181011995,0.055317208884138915
5514,"[11, 13, 15]",0.34471544715447155,0.16047209181011995,0.055317208884138915
1768,"[3, 19]",0.32682926829268294,-0.16916666666666666,0.055288617886178865
2190,"[4, 11, 13]",0.3463414634146341,0.1596324612475675,0.0552873402369624
1817,"[3, 21, 31]",0.2682926829268293,0.20535353535353534,0.05509485094850949
1934,"[3, 30, 31]",0.2682926829268293,0.20535353535353534,0.05509485094850949
1925,"[3, 29, 31]",0.2682926829268293,0.20535353535353534,0.05509485094850949
1690,"[3, 14, 31]",0.2682926829268293,0.20535353535353534,0.05509485094850949
1834,"[3, 22, 31]",0.2682926829268293,0.20535353535353534,0.05509485094850949
1714,"[3, 15, 31]",0.2682926829268293,0.20535353535353534,0.05509485094850949
1462,"[3, 6, 31]",0.2682926829268293,0.20535353535353534,0.05509485094850949
1395,"[3, 4, 31]",0.2682926829268293,0.20451390479098286,0.05486958421221492
1807,"[3, 21]",0.3235772357723577,0.16916666666666666,0.054738482384823844
1825,"[3, 22]",0.3235772357723577,0.16916666666666666,0.054738482384823844
3278,"[6, 11, 12]",0.3544715447154472,0.15439177709819912,0.05472749171936164
1665,"[3, 13, 31]",0.2682926829268293,0.2037885901266183,0.05467498759494637
706,"[2, 3, 6]",0.5658536585365853,-0.09651761517615176,0.05461484566065172
2189,"[4, 11, 12]",0.3544715447154472,0.15355214653564664,0.05442986657686336
1848,"[3, 23, 29]",0.2682926829268293,0.2021049692908989,0.05422328444389971
1849,"[3, 23, 30]",0.2682926829268293,0.2021049692908989,0.05422328444389971
1799,"[3, 20, 31]",0.2682926829268293,0.20203678576812903,0.054204991303644375
1468,"[3, 6, 37]",0.23902439024390243,0.22555555555555556,0.05391327913279133
1840,"[3, 22, 37]",0.23902439024390243,0.22555555555555556,0.05391327913279133
1720,"[3, 15, 37]",0.23902439024390243,0.22555555555555556,0.05391327913279133
1940,"[3, 30, 37]",0.23902439024390243,0.22555555555555556,0.05391327913279133
1696,"[3, 14, 37]",0.23902439024390243,0.22555555555555556,0.05391327913279133
1401,"[3, 4, 37]",0.23902439024390243,0.22471592499300308,0.05371258694954707
1788,"[3, 20]",0.32682926829268294,0.1641915422885572,0.05366260162601626
1719,"[3, 15, 36]",0.24227642276422764,0.22108128262490678,0.05356278229448961
1822,"[3, 21, 36]",0.24227642276422764,0.22108128262490678,0.05356278229448961
1695,"[3, 14, 36]",0.24227642276422764,0.22108128262490678,0.05356278229448961
1839,"[3, 22, 36]",0.24227642276422764,0.22108128262490678,0.05356278229448961
1467,"[3, 6, 36]",0.24227642276422764,0.22108128262490678,0.05356278229448961
1939,"[3, 30, 36]",0.24227642276422764,0.22108128262490678,0.05356278229448961
1930,"[3, 29, 36]",0.24227642276422764,0.22108128262490678,0.05356278229448961
1400,"[3, 4, 36]",0.24227642276422764,0.2202416520623543,0.05335935960535088
5487,"[11, 12, 14]",0.34471544715447155,0.15439177709819912,0.05322123047937921
5488,"[11, 12, 15]",0.34471544715447155,0.15439177709819912,0.05322123047937921
1670,"[3, 13, 36]",0.24227642276422764,0.2195163373979897,0.053183632963090186
1847,"[3, 23, 28]",0.2764227642276423,0.19230104772227147,0.05315638717526203
1805,"[3, 20, 37]",0.23902439024390243,0.22223880597014922,0.053120495085547864
4645,"[9, 10, 11]",0.4682926829268293,-0.11336090581920052,0.05308608272508903
1639,"[3, 12, 31]",0.2682926829268293,0.1977082754146974,0.053043683647845646
5486,"[11, 12, 13]",0.3463414634146341,0.15282683187128204,0.05293026859932207
1973,"[3, 36, 37]",0.23902439024390243,0.22108128262490678,0.052843818773758204
1804,"[3, 20, 36]",0.24227642276422764,0.2177645330395005,0.05275921206973264
4673,"[9, 11]",0.4682926829268293,-0.11265203813280736,0.052754125174387836
3777,"[7, 11, 15]",0.34471544715447155,0.15245849297573436,0.052554797578627126
3776,"[7, 11, 14]",0.34471544715447155,0.15245849297573436,0.052554797578627126
1494,"[3, 7, 31]",0.2682926829268293,0.19577499129223266,0.052524997663769744
2631,"[5, 7, 11]",0.4682926829268293,0.11205445257169394,0.0524742802286957
1915,"[3, 28, 31]",0.2682926829268293,0.1955496137849079,0.05246453052765822
5569,"[11, 15, 22]",0.3235772357723577,0.16203703703703703,0.05243149653718759
5545,"[11, 14, 22]",0.3235772357723577,0.16203703703703703,0.05243149653718759
5544,"[11, 14, 21]",0.3235772357723577,0.16203703703703703,0.05243149653718759
3286,"[6, 11, 21]",0.3235772357723577,0.16203703703703703,0.05243149653718759
3287,"[6, 11, 22]",0.3235772357723577,0.16203703703703703,0.05243149653718759
5568,"[11, 15, 21]",0.3235772357723577,0.16203703703703703,0.05243149653718759
5672,"[11, 21, 22]",0.3235772357723577,0.16203703703703703,0.05243149653718759
1421,"[3, 5, 23]",0.3235772357723577,0.16170092888685852,0.052322739591032265
3775,"[7, 11, 13]",0.3463414634146341,0.1508935477488173,0.05226069214715136
2198,"[4, 11, 22]",0.3235772357723577,0.16119740647448455,0.05215981120068686
2197,"[4, 11, 21]",0.3235772357723577,0.16119740647448455,0.05215981120068686
1645,"[3, 12, 37]",0.23902439024390243,0.2179102956167176,0.052085875537654445
1412,"[3, 5, 13]",0.3463414634146341,-0.15005192772798406,0.051969204237496916
5520,"[11, 13, 22]",0.3235772357723577,0.16047209181011995,0.05192511588652662
3285,"[6, 11, 20]",0.32682926829268294,0.15872028745163075,0.05187443541102078
5543,"[11, 14, 20]",0.32682926829268294,0.15872028745163075,0.05187443541102078
5567,"[11, 15, 20]",0.32682926829268294,0.15872028745163075,0.05187443541102078
1571,"[3, 10, 17]",0.3300813008130081,-0.156954484605087,0.051807740446882376
1644,"[3, 12, 36]",0.24227642276422764,0.21343602268606887,0.051710516065405304
1500,"[3, 7, 37]",0.23902439024390243,0.21597701149425286,0.05162377347911409
2196,"[4, 11, 20]",0.32682926829268294,0.15788065688907826,0.05160001956862558
1921,"[3, 28, 37]",0.23902439024390243,0.2157516339869281,0.0515699027578511
935,"[2, 10, 11]",0.4682926829268293,0.10973024890891478,0.05138587265978448
5518,"[11, 13, 20]",0.32682926829268294,0.15715534222471367,0.05136296550758935
5653,"[11, 20, 21]",0.3235772357723577,0.15872028745163075,0.05135827187459271
5654,"[11, 20, 22]",0.3235772357723577,0.15872028745163075,0.05135827187459271
3774,"[7, 11, 12]",0.3544715447154472,0.14481323303689642,0.0513321704098267
2692,"[5, 9, 11]",0.4682926829268293,-0.10958823939593171,0.05131937064394851
1572,"[3, 10, 19]",0.32682926829268294,-0.156954484605087,0.05129731935873576
1499,"[3, 7, 36]",0.24227642276422764,0.2115027385636041,0.051242126904027664
963,"[2, 11]",0.4682926829268293,-0.10933265582655827,0.051199682728534604
1920,"[3, 28, 36]",0.24227642276422764,0.21127736105627934,0.0511875232477815
1723,"[3, 16]",0.34471544715447155,-0.14794025157232704,0.05099728997289973
1858,"[3, 24]",0.3008130081300813,-0.16916666666666666,0.05088753387533876
1887,"[3, 26]",0.3008130081300813,-0.16916666666666666,0.05088753387533876
1873,"[3, 25]",0.3008130081300813,-0.16916666666666666,0.05088753387533876
1416,"[3, 5, 17]",0.3300813008130081,-0.15318181818181817,0.05056245380635624
3773,"[7, 11]",0.4682926829268293,0.10715996168582376,0.05018222596019064
1417,"[3, 5, 19]",0.32682926829268294,-0.15318181818181817,0.05006430155210643
5493,"[11, 12, 21]",0.3235772357723577,0.15439177709819912,0.049957664459417274
5494,"[11, 12, 22]",0.3235772357723577,0.15439177709819912,0.049957664459417274
1428,"[3, 5, 30]",0.2682926829268293,0.18515151515151515,0.04967479674796748
1419,"[3, 5, 21]",0.3235772357723577,-0.15318181818181817,0.049566149297856604
5492,"[11, 12, 20]",0.32682926829268294,0.1510750275127928,0.04937574069930302
3783,"[7, 11, 22]",0.3235772357723577,0.15245849297573436,0.04933209772710753
3782,"[7, 11, 21]",0.3235772357723577,0.15245849297573436,0.04933209772710753
780,"[2, 5, 11]",0.4682926829268293,-0.10516239632093291,0.049246780716144196
1948,"[3, 31, 37]",0.23902439024390243,0.20535353535353534,0.049084503572308445
1850,"[3, 23, 31]",0.2682926829268293,0.18190294908887875,0.04880323024335771
3781,"[7, 11, 20]",0.32682926829268294,0.14914174339032804,0.048743886864156
1947,"[3, 31, 36]",0.24227642276422764,0.2008792624228866,0.048668309107333496
1426,"[3, 5, 28]",0.2764227642276423,0.17534759358288768,0.048470066518847
1856,"[3, 23, 37]",0.23902439024390243,0.2021049692908989,0.04830801705001974
1855,"[3, 23, 36]",0.24227642276422764,0.19763069636025016,0.04788125814256467
2037,"[4, 6, 10]",0.5398373983739837,0.087513783092066,0.04724321298628604
1579,"[3, 10, 26]",0.3008130081300813,-0.156954484605087,0.047213950653562764
1578,"[3, 10, 25]",0.3008130081300813,-0.156954484605087,0.047213950653562764
1577,"[3, 10, 24]",0.3008130081300813,-0.156954484605087,0.047213950653562764
1424,"[3, 5, 26]",0.3008130081300813,-0.15318181818181817,0.04607908351810791
1423,"[3, 5, 25]",0.3008130081300813,-0.15318181818181817,0.04607908351810791
1422,"[3, 5, 24]",0.3008130081300813,-0.15318181818181817,0.04607908351810791
113,"[1, 5, 10]",0.5398373983739837,-0.08458074723134963,0.04565985053789931
2661,"[5, 8, 10]",0.5398373983739837,-0.08458074723134963,0.04565985053789931
1978,"[3, 18]",0.2780487804878049,-0.1633187134502924,0.04541056910569106
1923,"[3, 29]",0.2682926829268293,0.16916666666666666,0.04538617886178862
1933,"[3, 30]",0.2682926829268293,0.16916666666666666,0.04538617886178862
5546,"[11, 14, 23]",0.3235772357723577,0.1385864507723804,0.04484342065642878
3288,"[6, 11, 23]",0.3235772357723577,0.1385864507723804,0.04484342065642878
5673,"[11, 21, 23]",0.3235772357723577,0.1385864507723804,0.04484342065642878
5570,"[11, 15, 23]",0.3235772357723577,0.1385864507723804,0.04484342065642878
5690,"[11, 22, 23]",0.3235772357723577,0.1385864507723804,0.04484342065642878
2199,"[4, 11, 23]",0.3235772357723577,0.13774682020982795,0.044571735319928064
1570,"[3, 10, 16]",0.34471544715447155,-0.1286525978126342,0.04434853778256658
5521,"[11, 13, 23]",0.3235772357723577,0.13702150554546336,0.04433704000576781
1429,"[3, 5, 31]",0.2682926829268293,0.16494949494949493,0.04425474254742547
1751,"[3, 17, 23]",0.3235772357723577,-0.1362283640424344,0.04408039747064137
56,"[1, 3, 23]",0.3235772357723577,-0.1362283640424344,0.04408039747064137
1772,"[3, 19, 23]",0.3235772357723577,-0.1362283640424344,0.04408039747064137
1517,"[3, 8, 23]",0.3235772357723577,-0.1362283640424344,0.04408039747064137
1434,"[3, 5, 36]",0.24227642276422764,0.18067724222086637,0.04377383592017738
5655,"[11, 20, 23]",0.3235772357723577,0.13526970118697412,0.0437701959938339
1511,"[3, 8, 16]",0.34471544715447155,-0.1269287211740042,0.0437542908762421
3295,"[6, 11, 30]",0.2682926829268293,0.16203703703703703,0.043473351400180674
5697,"[11, 22, 30]",0.2682926829268293,0.16203703703703703,0.043473351400180674
5696,"[11, 22, 29]",0.2682926829268293,0.16203703703703703,0.043473351400180674
5680,"[11, 21, 30]",0.2682926829268293,0.16203703703703703,0.043473351400180674
5788,"[11, 29, 30]",0.2682926829268293,0.16203703703703703,0.043473351400180674
5577,"[11, 15, 30]",0.2682926829268293,0.16203703703703703,0.043473351400180674
5576,"[11, 15, 29]",0.2682926829268293,0.16203703703703703,0.043473351400180674
5553,"[11, 14, 30]",0.2682926829268293,0.16203703703703703,0.043473351400180674
5552,"[11, 14, 29]",0.2682926829268293,0.16203703703703703,0.043473351400180674
3294,"[6, 11, 29]",0.2682926829268293,0.16203703703703703,0.043473351400180674
1842,"[3, 23]",0.3235772357723577,0.13399078726968172,0.043356368563685625
2205,"[4, 11, 29]",0.2682926829268293,0.16119740647448455,0.0432480846638861
2206,"[4, 11, 30]",0.2682926829268293,0.16119740647448455,0.0432480846638861
5528,"[11, 13, 30]",0.2682926829268293,0.16047209181011995,0.04305348804661755
1415,"[3, 5, 16]",0.34471544715447155,-0.12487993138936535,0.043048041389504806
1912,"[3, 28]",0.2764227642276423,0.15446078431372548,0.04269647696476964
46,"[1, 3, 12]",0.3544715447154472,-0.12042303771661571,0.04268654019873533
1507,"[3, 8, 12]",0.3544715447154472,-0.12042303771661571,0.04268654019873533
5661,"[11, 20, 29]",0.2682926829268293,0.15872028745163075,0.04258349175531557
5662,"[11, 20, 30]",0.2682926829268293,0.15872028745163075,0.04258349175531557
3158,"[6, 7, 10]",0.5398373983739837,0.07877486959331581,0.042525620658505445
179,"[1, 7, 11]",0.4682926829268293,-0.0905970625798212,0.04242594150079432
3686,"[7, 8, 11]",0.4682926829268293,-0.0905970625798212,0.04242594150079432
5495,"[11, 12, 23]",0.3235772357723577,0.1309411908335425,0.04236958857865846
5678,"[11, 21, 28]",0.2764227642276423,0.1522331154684096,0.042080698584763626
3293,"[6, 11, 28]",0.2764227642276423,0.1522331154684096,0.042080698584763626
5695,"[11, 22, 28]",0.2764227642276423,0.1522331154684096,0.042080698584763626
5575,"[11, 15, 28]",0.2764227642276423,0.1522331154684096,0.042080698584763626
5551,"[11, 14, 28]",0.2764227642276423,0.1522331154684096,0.042080698584763626
2069,"[4, 7, 10]",0.5398373983739837,0.07793523903076333,0.04207235668002182
1861,"[3, 24, 27]",0.3008130081300813,-0.1398048048048048,0.04205510388437218
1521,"[3, 8, 27]",0.3008130081300813,-0.1398048048048048,0.04205510388437218
1776,"[3, 19, 27]",0.3008130081300813,-0.1398048048048048,0.04205510388437218
2753,"[5, 11, 15]",0.34471544715447155,0.12163299663299662,0.041928772823081766
2752,"[5, 11, 14]",0.34471544715447155,0.12163299663299662,0.041928772823081766
5538,"[11, 14]",0.34471544715447155,0.12152777777777778,0.04189250225835592
5563,"[11, 15]",0.34471544715447155,0.12152777777777778,0.04189250225835592
2204,"[4, 11, 28]",0.2764227642276423,0.1513934849058571,0.04184860558373286
9,"[1, 2, 11]",0.4682926829268293,-0.08914859981933153,0.04174763698856501
876,"[2, 8, 11]",0.4682926829268293,-0.08914859981933153,0.04174763698856501
3784,"[7, 11, 23]",0.3235772357723577,0.12900790671107773,0.041744021846348726
5526,"[11, 13, 28]",0.2764227642276423,0.15066817024149254,0.04164811209927436
1592,"[3, 10, 18]",0.2780487804878049,-0.14915721364992132,0.04147298135631959
5501,"[11, 12, 29]",0.2682926829268293,0.15439177709819912,0.04142218409951684
5502,"[11, 12, 30]",0.2682926829268293,0.15439177709819912,0.04142218409951684
5085,"[10, 11, 17]",0.3300813008130081,-0.12519522534582775,0.04132460283772851
5512,"[11, 13]",0.3463414634146341,0.11918035993740218,0.041277100271002704
5660,"[11, 20, 28]",0.2764227642276423,0.14891636588300328,0.04116387349611473
1427,"[3, 5, 29]",0.2682926829268293,-0.15318181818181817,0.04109756097560976
1963,"[3, 34]",0.24227642276422764,-0.16916666666666666,0.040985094850948506
1968,"[3, 35]",0.24227642276422764,-0.16916666666666666,0.040985094850948506
1957,"[3, 33]",0.24227642276422764,-0.16916666666666666,0.040985094850948506
1843,"[3, 23, 24]",0.3008130081300813,-0.1362283640424344,0.0409792639802445
1845,"[3, 23, 26]",0.3008130081300813,-0.1362283640424344,0.0409792639802445
1844,"[3, 23, 25]",0.3008130081300813,-0.1362283640424344,0.0409792639802445
2751,"[5, 11, 13]",0.3463414634146341,-0.1182926684687248,0.04096965590868029
